timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1578179338.067,14.648,17.090,41.016,57.129,-28.809,0
1578179338.071,12.695,13.672,38.574,44.434,-3.906,0
1578179338.075,22.461,20.508,48.828,29.785,80.566,0
1578179338.078,-3.906,20.020,43.945,30.762,80.078,0
1578179338.082,-32.227,19.531,37.109,40.039,-8.789,0
1578179338.086,-12.695,22.461,45.898,46.387,-20.508,0
1578179338.090,28.809,21.973,47.363,48.340,56.152,0
1578179338.094,32.715,20.996,46.875,51.758,71.777,0
1578179338.096,0.488,24.414,41.504,44.434,26.367,0
1578179338.100,18.066,27.832,41.992,50.293,5.371,0
1578179338.104,35.156,22.461,43.945,54.199,50.781,0
1578179338.108,8.301,16.113,37.598,81.543,102.051,0
1578179338.112,-5.859,20.508,32.227,73.242,46.875,0
1578179338.116,-11.230,20.996,33.203,27.832,-18.555,0
1578179338.120,3.906,17.090,34.668,35.645,-11.230,0
1578179338.123,39.062,18.066,32.227,39.551,43.945,0
1578179338.127,18.555,23.438,37.598,42.969,67.383,0
1578179338.131,-25.391,22.461,37.109,51.270,-5.859,0
1578179338.135,-5.371,19.531,31.738,56.641,-18.066,0
1578179338.139,11.230,22.461,35.645,59.570,43.945,0
1578179338.141,11.230,24.902,36.621,62.500,28.320,0
1578179338.145,11.230,26.855,27.344,57.617,-36.621,0
1578179338.149,0.977,26.855,21.973,61.523,-48.828,0
1578179338.153,22.949,27.344,27.832,62.988,38.574,0
1578179338.157,29.297,24.902,26.367,44.434,102.539,0
1578179338.161,-2.441,16.602,12.695,33.203,20.996,0
1578179338.165,-6.836,18.066,2.930,48.340,-54.199,0
1578179338.168,14.160,28.320,12.695,52.246,28.809,0
1578179338.172,14.160,27.832,24.902,31.738,94.727,0
1578179338.176,-0.488,16.602,20.996,36.621,48.828,0
1578179338.180,15.625,16.113,16.113,42.969,-13.184,1
1578179338.184,31.250,20.020,23.926,55.664,6.836,0
1578179338.187,9.277,15.625,32.715,73.242,74.219,0
1578179338.191,-2.930,18.555,27.832,69.336,53.711,0
1578179338.195,-7.324,19.531,22.461,63.965,1.465,0
1578179338.199,5.371,20.508,26.855,60.059,8.789,0
1578179338.203,41.504,25.391,31.250,49.805,72.266,0
1578179338.207,34.668,20.508,25.391,41.016,81.543,0
1578179338.211,-9.766,17.090,20.020,50.293,-28.809,0
1578179338.214,-15.137,16.602,36.133,62.988,-53.711,0
1578179338.218,7.812,19.531,49.805,58.594,38.574,0
1578179338.222,17.090,23.926,42.480,45.898,79.590,0
1578179338.226,32.715,24.902,31.250,43.945,9.277,0
1578179338.230,13.184,25.391,30.762,49.805,-52.246,0
1578179338.247,-10.742,24.414,37.598,49.805,9.277,0
1578179338.251,17.578,24.414,38.086,41.504,71.289,0
1578179338.255,2.930,20.508,37.598,54.199,32.715,0
1578179338.259,-17.090,20.020,36.133,60.547,-41.016,0
1578179338.263,-2.930,17.090,41.016,58.594,-14.648,0
1578179338.267,7.324,12.207,38.574,55.664,47.363,0
1578179338.271,6.836,16.113,38.086,39.062,50.781,0
1578179338.274,4.395,20.508,45.410,35.156,25.391,0
1578179338.278,15.625,21.484,40.039,39.551,-10.254,0
1578179338.282,7.324,18.066,41.504,53.223,34.180,0
1578179338.286,-14.160,18.555,41.992,70.801,58.594,0
1578179338.290,-24.414,21.973,37.109,65.918,10.254,0
1578179338.292,-12.695,21.484,31.738,45.410,-24.414,0
1578179338.296,35.156,21.973,32.227,28.320,-3.418,0
1578179338.300,21.484,27.344,40.527,41.504,75.195,0
1578179338.304,-4.395,28.809,40.527,63.477,38.086,0
1578179338.308,-3.418,23.438,33.691,56.641,-39.062,0
1578179338.312,16.602,24.414,28.320,52.734,4.395,0
1578179338.316,38.086,26.855,30.762,48.828,59.570,0
1578179338.319,-9.277,24.902,33.203,38.574,58.105,0
1578179338.323,-29.785,21.973,25.879,39.062,41.016,0
1578179338.327,-1.465,19.531,24.414,39.062,41.016,0
1578179338.331,6.836,18.066,38.086,53.711,103.027,0
1578179338.335,6.836,18.066,30.273,63.477,51.758,0
1578179338.337,11.719,18.555,18.555,66.895,-40.527,0
1578179338.341,14.160,24.902,21.484,69.336,13.672,0
1578179338.345,33.691,23.926,21.973,55.664,70.312,0
1578179338.349,39.062,20.020,15.625,50.293,34.668,0
1578179338.353,22.949,19.531,10.254,65.918,-15.137,0
1578179338.357,9.766,16.602,12.695,64.453,17.090,0
1578179338.361,1.953,10.742,18.555,48.340,50.293,0
1578179338.364,22.949,9.766,22.461,52.246,78.613,0
1578179338.368,11.719,18.066,10.742,53.223,77.148,0
1578179338.372,-3.418,19.531,11.719,49.805,20.020,0
1578179338.376,32.227,18.066,27.344,49.316,49.805,0
1578179338.380,40.039,17.090,25.391,62.988,101.562,0
1578179338.381,14.648,16.602,23.926,67.871,70.801,0
1578179338.385,12.207,12.695,24.414,70.312,12.695,0
1578179338.389,14.648,10.742,26.367,75.195,17.578,0
1578179338.393,9.277,17.578,24.414,55.664,80.566,0
1578179338.397,16.113,18.555,18.555,44.434,78.613,0
1578179338.401,5.859,16.602,12.695,50.781,9.277,0
1578179338.405,-2.930,15.137,13.184,48.340,0.977,0
1578179338.408,20.996,12.207,18.066,52.734,60.547,0
1578179338.412,11.719,15.625,14.648,37.109,56.641,0
1578179338.416,-21.484,9.277,18.066,44.434,-8.301,0
1578179338.420,-25.879,9.766,15.625,56.641,-41.992,0
1578179338.424,-4.883,22.949,13.672,29.297,-7.812,0
1578179338.426,11.230,21.484,17.578,27.832,60.547,0
1578179338.430,-7.812,15.625,8.301,36.621,17.578,0
1578179338.434,-6.836,15.625,2.441,40.527,-69.336,0
1578179338.438,13.184,12.695,17.578,42.480,-11.719,0
1578179338.442,-4.883,14.160,21.484,39.062,89.844,0
1578179338.446,-16.602,19.531,12.695,52.246,61.523,0
1578179338.450,-10.742,20.508,11.719,53.223,-14.648,0
1578179338.453,7.324,20.508,9.766,50.293,-34.668,0
1578179338.457,18.555,18.066,21.973,46.387,7.812,0
1578179338.461,8.301,13.672,32.227,45.410,30.273,0
1578179338.465,0.488,17.090,21.973,56.641,-24.902,0
1578179338.469,5.859,23.438,22.949,49.316,-46.387,0
1578179338.472,9.277,17.090,33.691,51.270,28.320,0
1578179338.476,-1.465,12.695,43.457,69.824,69.336,0
1578179338.480,-11.719,13.672,36.133,57.129,0.488,0
1578179338.484,1.465,13.672,27.832,30.762,-46.387,0
1578179338.488,12.695,19.043,32.227,41.016,7.812,0
1578179338.492,15.137,30.273,31.250,59.082,55.664,0
1578179338.496,5.371,29.785,25.391,54.688,24.414,0
1578179338.499,25.391,21.973,23.926,48.340,-44.434,0
1578179338.503,20.020,23.438,37.598,51.270,-9.277,0
1578179338.507,9.766,23.926,42.969,60.059,63.965,0
1578179338.511,15.625,22.461,33.691,57.129,48.828,0
1578179338.515,-20.508,20.020,27.344,51.758,-4.395,0
1578179338.517,-19.531,19.531,29.297,60.059,-6.836,0
1578179338.521,25.879,20.020,35.156,54.199,52.734,0
1578179338.525,42.969,15.625,32.227,40.527,68.848,0
1578179338.529,8.789,11.230,27.344,46.387,19.531,0
1578179338.533,-21.973,20.020,28.809,57.129,-20.020,0
1578179338.537,1.465,23.438,22.461,38.086,24.414,0
1578179338.541,19.043,16.602,11.230,54.688,41.992,0
1578179338.544,4.883,16.113,12.207,62.012,-26.855,0
1578179338.548,8.301,14.160,21.973,37.598,-42.969,0
1578179338.552,27.832,16.113,23.926,52.734,-3.906,0
1578179338.556,27.344,20.020,22.949,29.785,30.762,0
1578179338.560,7.324,19.043,21.973,17.578,31.250,0
1578179338.562,6.348,17.090,23.926,50.293,-17.578,0
1578179338.566,18.555,18.555,26.367,67.383,-17.090,0
1578179338.570,17.578,20.020,25.391,54.688,45.898,0
1578179338.574,18.555,20.020,25.391,55.176,36.621,0
1578179338.578,39.551,25.391,21.973,56.152,-7.324,0
1578179338.582,43.457,25.391,20.508,43.945,26.855,0
1578179338.586,13.672,19.531,25.879,45.898,53.223,0
1578179338.589,6.836,16.602,34.180,49.805,80.566,0
1578179338.593,4.395,21.484,28.320,56.641,15.625,0
1578179338.597,13.184,20.996,20.020,77.148,-47.363,0
1578179338.601,28.320,18.555,24.414,69.336,40.527,0
1578179338.605,29.785,17.578,32.227,54.688,107.422,0
1578179338.622,13.672,20.020,26.367,61.523,44.434,0
1578179338.626,17.090,19.043,20.020,60.547,-31.250,0
1578179338.630,40.527,17.090,28.320,59.082,7.812,0
1578179338.634,37.109,18.066,30.273,63.477,59.082,0
1578179338.638,-0.488,15.625,26.367,86.914,41.504,0
1578179338.642,-2.441,16.602,14.160,52.246,-17.090,0
1578179338.646,38.574,12.207,17.578,37.598,-13.672,0
1578179338.649,23.438,5.859,31.250,65.918,41.016,0
1578179338.653,-11.719,11.230,24.902,62.012,40.527,0
1578179338.657,11.719,14.648,17.578,51.270,12.207,0
1578179338.661,19.531,13.672,21.484,51.758,-10.742,0
1578179338.665,3.418,20.508,28.809,57.617,31.738,0
1578179338.667,24.902,19.531,27.344,42.480,75.684,0
1578179338.671,12.695,11.230,24.902,41.016,26.367,0
1578179338.675,-23.926,10.254,29.297,52.734,-19.043,0
1578179338.679,2.930,10.254,28.809,55.664,22.949,0
1578179338.683,18.066,5.859,24.414,59.082,75.195,0
1578179338.687,-3.418,6.836,19.043,66.895,48.340,0
1578179338.691,-7.324,16.113,19.531,62.500,-1.953,0
1578179338.694,-0.977,20.508,29.785,47.852,29.297,0
1578179338.698,17.090,23.926,29.297,45.898,82.520,0
1578179338.702,15.137,25.879,16.602,44.434,52.246,0
1578179338.706,-9.766,26.367,18.066,34.180,-0.977,0
1578179338.710,9.766,24.902,20.020,37.598,-29.785,0
1578179338.712,12.207,18.555,18.555,39.062,50.781,0
1578179338.716,-12.695,20.020,21.484,41.016,97.168,0
1578179338.720,-19.531,20.020,17.578,48.340,14.648,0
1578179338.724,1.953,20.020,18.555,58.105,-27.344,0
1578179338.728,34.668,20.996,23.438,72.754,36.621,0
1578179338.732,28.320,10.254,19.531,49.805,99.121,0
1578179338.736,18.066,7.812,15.625,31.738,40.039,0
1578179338.739,16.113,16.113,21.973,55.664,-30.762,0
1578179338.743,7.324,19.043,20.020,71.289,20.996,0
1578179338.747,-0.977,13.184,21.484,53.223,79.102,0
1578179338.751,-10.254,8.789,27.344,40.039,47.852,0
1578179338.755,1.465,7.324,19.043,52.246,-15.625,0
1578179338.757,36.621,14.160,19.531,69.824,-10.254,0
1578179338.761,16.602,9.277,25.879,64.941,58.594,0
1578179338.765,-17.090,3.418,21.484,43.457,51.758,0
1578179338.769,-5.371,9.277,16.113,64.453,-30.273,0
1578179338.773,32.227,8.301,22.461,85.938,-18.066,0
1578179338.777,37.598,7.324,26.855,46.875,51.270,0
1578179338.781,4.883,11.719,24.902,40.039,49.316,0
1578179338.784,-10.254,10.742,20.508,57.129,1.465,0
1578179338.788,-9.766,8.301,15.625,50.293,-50.781,0
1578179338.792,22.461,5.859,29.297,50.781,-7.324,0
1578179338.796,35.156,10.254,35.645,61.523,61.523,0
1578179338.800,-1.465,19.043,28.320,59.082,-5.371,0
1578179338.802,0.000,17.578,29.297,51.758,-62.988,0
1578179338.806,45.898,15.137,31.738,49.316,-22.461,0
1578179338.810,35.156,18.555,28.320,57.617,47.852,0
1578179338.814,-29.785,14.648,20.020,42.480,14.648,0
1578179338.818,-15.137,15.137,17.090,45.410,-39.062,0
1578179338.822,6.348,21.484,24.414,67.871,-3.418,0
1578179338.826,0.977,22.949,28.320,61.523,76.660,0
1578179338.829,3.418,19.043,13.672,40.039,73.242,0
1578179338.833,-3.418,21.484,13.672,33.691,10.742,0
1578179338.837,1.465,19.531,24.414,41.016,-11.230,0
1578179338.841,29.297,20.020,25.391,54.199,52.246,0
1578179338.845,19.531,20.020,25.879,55.664,66.895,0
1578179338.847,-5.371,12.207,25.879,48.828,-1.465,0
1578179338.851,4.395,17.578,27.832,48.340,-33.203,0
1578179338.855,29.297,21.973,28.809,48.828,3.418,0
1578179338.859,46.387,14.160,31.738,57.617,63.477,0
1578179338.863,16.602,17.090,28.320,73.730,17.090,0
1578179338.867,-22.949,24.414,23.438,63.477,-35.645,0
1578179338.871,-11.230,16.602,29.297,49.316,29.785,0
1578179338.874,21.484,14.160,27.344,48.340,95.703,0
1578179338.878,16.602,18.555,27.832,40.527,55.176,0
1578179338.882,-2.930,14.648,27.344,58.594,-28.320,0
1578179338.886,10.742,14.648,28.320,71.289,6.836,0
1578179338.890,37.109,20.996,30.273,51.270,78.125,0
1578179338.891,17.090,18.555,27.832,43.457,89.844,0
1578179338.895,-16.113,18.066,23.926,52.734,14.648,0
1578179338.899,14.648,19.043,26.855,46.875,-35.156,0
1578179338.903,50.781,17.578,39.551,52.734,82.520,0
1578179338.907,41.016,18.066,41.504,63.965,119.629,0
1578179338.911,8.789,14.648,33.203,58.594,59.082,0
1578179338.915,-3.906,17.578,23.926,46.875,41.504,0
1578179338.918,32.227,21.973,27.832,66.406,40.527,0
1578179338.922,31.250,19.043,41.992,81.055,65.430,0
1578179338.926,-14.648,22.461,36.133,41.504,36.621,0
1578179338.930,-17.090,23.926,24.414,41.992,-57.129,0
1578179338.934,22.949,20.020,24.902,53.711,-45.410,0
1578179338.936,19.043,22.461,27.832,33.691,41.992,0
1578179338.940,2.441,22.949,28.320,49.805,58.594,0
1578179338.944,-2.930,18.555,27.832,54.199,-22.461,0
1578179338.948,11.230,19.043,33.691,37.598,-37.109,0
1578179338.952,48.828,18.066,37.598,42.969,51.758,0
1578179338.956,11.719,17.090,30.762,48.340,66.406,0
1578179338.960,-33.203,26.855,27.344,49.316,4.883,0
1578179338.963,-14.648,28.320,32.227,41.016,-16.602,0
1578179338.967,15.625,20.996,40.039,53.223,37.598,0
1578179338.971,0.000,18.066,41.504,64.941,85.449,0
1578179338.975,-8.789,16.113,32.715,68.359,38.086,0
1578179338.979,17.090,17.578,32.715,68.848,-50.293,0
1578179338.997,10.742,20.020,38.574,34.668,-3.418,0
1578179339.001,-6.348,17.090,33.203,32.715,65.918,0
1578179339.005,16.602,17.578,28.320,52.246,14.648,0
1578179339.009,17.578,15.625,24.414,61.523,-26.367,0
1578179339.013,-9.277,9.766,20.508,50.781,-0.488,1
1578179339.017,6.348,6.348,19.043,23.438,57.617,0
1578179339.021,1.953,4.395,17.090,31.250,73.730,0
1578179339.024,-2.441,10.742,19.043,46.875,-9.277,0
1578179339.028,23.438,19.043,16.602,71.289,-35.645,0
1578179339.032,31.250,25.391,15.137,81.543,38.574,0
1578179339.036,18.555,24.902,14.648,41.016,70.801,0
1578179339.040,22.461,22.461,9.766,61.035,2.441,0
1578179339.042,40.527,19.043,4.395,77.148,-16.113,0
1578179339.046,20.996,19.531,8.301,45.410,47.363,0
1578179339.050,-6.348,21.973,11.719,40.039,66.895,0
1578179339.054,-7.324,22.949,9.766,44.434,23.438,0
1578179339.058,18.555,23.438,7.324,58.594,-28.809,0
1578179339.062,26.367,20.508,6.836,74.707,11.230,0
1578179339.066,33.691,19.531,12.207,69.336,83.008,0
1578179339.069,25.391,17.578,12.207,51.270,67.383,0
1578179339.073,8.301,13.184,3.418,50.293,0.000,0
1578179339.077,19.531,16.113,2.441,59.082,-16.113,0
1578179339.081,16.602,23.926,19.531,87.402,54.688,0
1578179339.085,-4.395,21.973,17.578,72.754,57.617,0
1578179339.087,5.371,17.090,7.324,29.785,-7.324,0
1578179339.091,1.953,18.555,16.113,36.133,-13.672,0
1578179339.095,12.695,19.043,25.391,48.828,49.805,0
1578179339.099,14.160,20.508,17.578,48.828,83.008,0
1578179339.103,16.113,24.902,14.160,67.383,40.039,0
1578179339.107,38.086,22.461,14.648,74.707,5.371,0
1578179339.111,19.531,24.902,21.484,43.457,33.203,0
1578179339.114,24.414,32.227,28.809,44.434,78.125,0
1578179339.118,20.996,29.785,13.672,54.199,24.902,0
1578179339.122,-11.719,21.484,9.766,48.340,-38.574,0
1578179339.126,2.930,14.160,30.273,47.363,5.371,0
1578179339.130,21.973,14.160,33.691,58.594,70.801,0
1578179339.132,10.254,14.648,23.438,50.293,43.457,0
1578179339.136,22.461,12.695,21.973,38.574,-17.090,0
1578179339.140,55.176,12.207,29.785,41.016,-5.859,0
1578179339.144,32.227,11.719,29.785,42.969,54.199,0
1578179339.148,-10.742,12.207,26.367,53.711,36.133,0
1578179339.152,-13.184,11.719,27.344,44.922,-19.531,0
1578179339.156,3.418,18.555,30.273,37.598,-25.879,0
1578179339.159,13.672,25.879,35.156,41.992,38.086,0
1578179339.163,-3.418,24.414,32.227,43.457,54.688,0
1578179339.167,1.465,18.555,40.039,55.664,-4.395,0
1578179339.171,39.551,16.602,41.992,74.707,-46.875,0
1578179339.175,50.293,9.277,36.133,81.055,-10.742,0
1578179339.177,34.668,7.812,30.762,70.312,78.125,0
1578179339.181,5.859,17.090,18.066,55.176,71.289,0
1578179339.185,-4.395,21.973,10.742,54.199,-29.297,0
1578179339.189,8.789,20.996,15.137,62.500,-20.996,0
1578179339.193,11.230,17.578,20.508,57.617,72.754,0
1578179339.197,5.371,19.531,8.789,46.875,55.176,0
1578179339.201,2.930,17.090,2.441,41.016,-10.254,0
1578179339.204,7.324,11.719,-4.883,38.574,-14.648,0
1578179339.208,25.391,6.836,-3.418,53.711,60.547,0
1578179339.212,22.461,5.859,7.324,80.078,104.980,0
1578179339.216,26.855,13.672,-5.859,68.848,40.039,0
1578179339.220,36.133,18.555,-2.441,59.082,26.855,0
1578179339.222,33.691,25.391,13.184,83.984,89.844,0
1578179339.226,4.883,20.508,12.207,63.965,111.816,0
1578179339.230,-19.531,15.625,5.371,51.758,62.012,0
1578179339.234,8.301,20.508,3.906,46.387,10.742,0
1578179339.238,32.715,14.160,10.254,32.227,48.340,0
1578179339.242,21.973,13.184,11.719,42.480,96.680,0
1578179339.246,3.906,18.066,9.277,44.434,68.848,0
1578179339.249,-2.441,20.508,7.812,53.223,42.969,0
1578179339.253,15.625,25.391,19.043,56.641,51.758,0
1578179339.257,56.152,26.855,28.320,52.246,88.379,0
1578179339.261,23.438,20.996,20.508,64.941,74.707,0
1578179339.265,-26.367,14.160,21.973,78.613,-7.812,0
1578179339.266,-14.648,13.672,28.809,47.852,-46.875,0
1578179339.270,1.465,12.207,32.715,29.297,42.969,0
1578179339.274,8.301,12.207,35.156,55.176,69.824,0
1578179339.278,11.230,16.602,35.156,62.988,-23.926,0
1578179339.282,-0.977,15.625,35.645,43.457,-35.156,0
1578179339.286,4.395,15.137,35.645,44.922,44.922,0
1578179339.290,32.715,21.484,32.715,47.363,91.797,0
1578179339.293,12.695,23.438,26.855,52.734,44.922,0
1578179339.297,0.977,17.090,32.715,62.988,12.695,0
1578179339.301,13.184,12.207,35.645,47.363,25.391,0
1578179339.305,24.902,17.090,37.598,47.852,70.312,0
1578179339.309,38.086,21.973,36.133,60.059,71.777,0
1578179339.312,-18.555,16.602,31.250,45.410,-16.602,0
1578179339.316,-29.297,12.207,34.668,43.457,-50.781,0
1578179339.320,3.906,14.648,37.109,46.875,17.090,0
1578179339.324,2.930,18.555,37.109,52.246,49.805,0
1578179339.328,-1.465,18.066,31.738,72.754,-43.457,0
1578179339.332,21.973,12.695,30.762,85.938,-73.730,0
1578179339.336,51.270,15.137,35.645,80.078,8.789,0
1578179339.339,29.297,15.625,41.504,52.734,54.199,0
1578179339.343,-19.531,12.695,37.109,26.367,-3.418,0
1578179339.347,-14.648,13.672,32.715,20.996,-39.551,0
1578179339.351,2.441,14.160,35.156,40.527,-2.441,0
1578179339.355,5.371,14.648,41.992,47.363,36.133,0
1578179339.372,-3.906,14.160,41.992,54.688,15.625,0
1578179339.376,1.465,14.160,34.668,65.430,-51.758,0
1578179339.380,40.527,19.043,34.668,67.871,-20.508,0
1578179339.384,42.969,16.602,29.785,49.316,32.227,0
1578179339.388,29.785,8.301,25.879,41.992,7.324,0
1578179339.392,22.949,7.812,23.438,57.617,-10.742,0
1578179339.396,0.000,8.789,26.367,61.523,1.953,0
1578179339.399,3.906,4.883,35.645,53.711,88.867,0
1578179339.403,5.371,12.695,28.320,51.270,88.867,0
1578179339.407,11.230,12.695,20.508,55.664,-4.395,0
1578179339.411,0.488,-2.441,28.809,80.078,5.859,0
1578179339.415,5.859,3.906,31.250,79.102,55.176,0
1578179339.417,12.207,14.648,23.926,77.148,85.938,0
1578179339.421,-5.371,11.719,17.090,59.082,23.438,0
1578179339.425,17.090,13.672,19.531,20.508,-41.992,0
1578179339.429,21.484,18.066,31.738,34.668,9.766,0
1578179339.433,-6.348,8.301,30.762,47.852,60.059,0
1578179339.437,-21.973,0.000,21.484,58.105,13.672,0
1578179339.441,-8.301,3.906,21.484,65.918,-30.762,0
1578179339.444,0.977,13.184,28.809,58.594,4.883,0
1578179339.448,11.719,11.230,30.273,46.387,52.734,0
1578179339.452,28.320,6.836,19.043,32.227,-2.930,0
1578179339.456,23.438,10.742,28.320,41.016,-52.734,0
1578179339.460,10.254,9.766,35.645,42.969,-26.367,0
1578179339.462,12.695,12.207,31.250,41.992,23.926,0
1578179339.466,-2.930,18.066,28.809,65.918,57.129,0
1578179339.470,-18.066,19.043,21.484,67.383,-5.859,0
1578179339.474,6.348,25.391,27.832,53.223,-46.387,0
1578179339.478,26.367,32.227,30.762,52.734,8.789,0
1578179339.482,14.648,28.809,23.438,67.383,77.148,0
1578179339.486,7.812,25.879,18.066,60.547,59.082,0
1578179339.489,0.977,27.344,20.996,73.730,-10.742,0
1578179339.493,18.555,24.414,19.043,66.895,38.086,0
1578179339.497,52.246,20.996,17.090,50.293,122.559,0
1578179339.501,33.203,24.902,16.113,65.918,66.895,0
1578179339.505,-0.977,18.066,7.812,54.688,-18.066,0
1578179339.507,22.461,13.184,9.277,68.359,4.883,0
1578179339.511,31.738,11.719,13.672,62.988,83.008,0
1578179339.515,5.371,11.719,10.254,41.016,78.125,0
1578179339.519,-0.488,15.625,6.348,49.316,28.320,0
1578179339.523,-13.672,20.996,11.719,82.520,6.348,0
1578179339.527,10.742,18.066,16.602,95.215,82.031,0
1578179339.531,22.461,20.508,15.137,53.223,109.863,0
1578179339.534,11.719,19.531,2.930,51.758,-17.090,0
1578179339.538,22.949,12.695,2.441,56.641,-45.410,0
1578179339.542,24.902,13.672,23.926,51.270,16.602,0
1578179339.546,7.324,10.254,28.320,57.617,71.777,0
1578179339.550,-6.348,12.695,17.578,54.688,69.824,0
1578179339.552,-8.301,21.973,9.766,62.988,-7.324,0
1578179339.556,1.465,20.996,17.578,68.359,-0.977,0
1578179339.560,37.109,8.789,21.973,65.918,69.336,0
1578179339.564,20.996,12.695,14.648,75.684,34.180,0
1578179339.568,-11.719,23.926,11.719,59.570,-29.785,0
1578179339.572,7.324,20.508,9.766,46.875,11.719,0
1578179339.576,24.414,16.602,19.531,62.988,67.383,0
1578179339.579,16.113,18.555,17.090,46.387,63.477,0
1578179339.583,12.207,20.020,16.113,52.246,2.441,0
1578179339.587,-1.465,15.137,29.785,75.684,-29.785,0
1578179339.591,12.695,11.230,28.809,53.711,51.270,0
1578179339.595,33.691,15.625,26.855,51.270,86.426,0
1578179339.597,3.418,18.066,26.367,63.477,16.602,0
1578179339.601,11.230,21.973,26.855,74.707,-31.250,0
1578179339.605,34.180,20.996,29.297,64.453,50.781,0
1578179339.609,16.602,11.230,27.344,41.504,113.281,0
1578179339.613,15.625,12.207,19.043,57.617,36.133,0
1578179339.617,36.621,22.949,8.789,54.199,-24.902,0
1578179339.621,12.207,18.555,11.719,54.199,25.879,0
1578179339.624,9.766,16.602,14.648,60.059,83.008,0
1578179339.628,17.578,23.438,17.090,32.227,73.242,0
1578179339.632,-14.160,20.508,15.137,35.645,-2.930,0
1578179339.636,-10.742,13.672,14.648,62.012,-32.227,0
1578179339.640,14.648,10.742,17.578,55.664,23.926,0
1578179339.642,3.418,11.230,14.160,35.156,33.203,0
1578179339.646,17.578,11.230,13.672,45.410,-46.875,0
1578179339.650,29.785,11.230,16.602,65.430,-44.922,0
1578179339.654,30.273,13.672,23.438,65.430,31.738,0
1578179339.658,15.625,19.531,24.902,52.734,62.012,0
1578179339.662,-9.277,25.391,17.090,44.434,1.953,0
1578179339.666,-4.883,21.973,13.184,44.434,-64.941,0
1578179339.669,14.160,28.320,22.949,46.387,-26.855,0
1578179339.673,38.086,33.691,34.668,54.199,30.273,0
1578179339.677,33.203,23.926,26.855,52.246,-6.348,0
1578179339.681,8.301,18.066,19.531,67.383,-60.547,0
1578179339.685,35.645,21.484,25.391,77.148,-21.973,0
1578179339.687,53.711,22.949,25.391,67.871,37.598,0
1578179339.691,4.395,16.113,12.207,56.152,26.367,0
1578179339.695,-9.277,13.184,3.418,44.434,-21.973,0
1578179339.699,5.371,20.508,10.742,38.574,-28.809,0
1578179339.703,-0.488,19.531,19.531,65.430,40.039,0
1578179339.707,7.812,20.508,10.742,94.238,69.336,0
1578179339.711,7.812,19.043,4.395,71.289,32.227,0
1578179339.714,-1.953,20.020,16.113,53.223,16.602,0
1578179339.718,29.297,24.902,17.578,34.180,53.223,0
1578179339.722,30.762,22.949,13.672,42.969,87.891,0
1578179339.726,-2.930,23.926,10.742,51.758,28.809,0
1578179339.730,4.395,19.531,12.207,45.410,-7.812,0
1578179339.746,31.250,11.719,17.090,55.664,4.883,0
1578179339.750,12.695,7.324,20.020,58.105,35.645,0
