timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1578178733.598,8.789,20.996,14.648,56.152,-23.438,0
1578178733.602,40.039,16.602,-0.488,49.316,20.020,0
1578178733.605,26.855,19.531,6.836,43.457,33.203,0
1578178733.609,-5.371,23.926,15.625,42.480,18.066,0
1578178733.613,3.418,27.832,17.090,44.922,29.297,0
1578178733.617,11.719,27.832,10.742,40.039,22.461,0
1578178733.621,-0.488,26.855,7.812,38.086,56.152,0
1578178733.625,-23.438,27.832,2.930,47.852,110.840,0
1578178733.629,-20.020,36.133,-11.719,43.945,81.055,0
1578178733.632,17.090,38.086,-22.949,47.852,75.195,0
1578178733.636,34.180,33.691,-17.090,56.641,97.168,0
1578178733.640,7.812,25.879,-26.855,54.199,105.469,0
1578178733.644,0.977,19.043,-37.598,51.270,116.211,0
1578178733.648,28.809,23.926,-39.062,56.152,85.938,0
1578178733.649,36.133,27.832,-30.273,60.059,84.473,0
1578178733.653,10.742,29.297,-22.949,53.223,14.648,0
1578178733.657,2.930,36.133,-22.461,48.828,-41.504,0
1578178733.661,25.879,44.922,-8.789,61.035,11.230,0
1578178733.665,41.992,40.527,-16.602,66.406,-6.348,0
1578178733.669,26.855,30.273,-27.344,66.895,-34.668,0
1578178733.673,-3.906,27.344,-17.090,59.570,99.609,0
1578178733.676,-11.230,27.344,12.207,43.457,118.652,0
1578178733.680,35.156,28.809,40.527,54.199,1.465,0
1578178733.684,30.273,31.738,44.434,68.359,-1.953,0
1578178733.688,-20.020,37.109,55.176,66.406,59.082,0
1578178733.692,1.465,43.945,60.547,58.594,65.918,0
1578178733.709,28.320,45.898,53.711,50.781,29.297,0
1578178733.713,25.879,45.410,42.969,45.898,41.504,0
1578178733.717,22.461,38.086,34.668,51.270,39.551,0
1578178733.721,-3.418,27.832,48.340,58.594,26.855,0
1578178733.725,-9.277,24.414,59.082,59.082,49.316,0
1578178733.729,23.438,27.832,35.645,59.082,69.824,0
1578178733.733,14.160,29.785,26.367,48.340,66.895,0
1578178733.736,-18.555,35.645,64.453,51.758,59.570,0
1578178733.740,-4.395,40.039,62.500,57.129,63.477,0
1578178733.744,39.551,45.410,34.180,50.293,21.484,0
1578178733.748,29.297,42.480,39.551,49.316,27.344,0
1578178733.752,-12.207,30.762,43.457,49.316,56.152,0
1578178733.754,-14.648,29.297,24.902,54.199,28.809,0
1578178733.758,19.043,32.715,20.020,62.500,40.039,0
1578178733.762,25.879,39.551,7.812,62.012,41.992,0
1578178733.766,6.836,41.992,-2.441,53.711,20.996,0
1578178733.770,2.441,45.410,25.391,57.129,61.523,0
1578178733.774,16.113,37.598,34.180,62.988,98.145,0
1578178733.778,34.180,29.785,27.832,58.594,81.055,0
1578178733.781,15.137,26.855,40.527,55.176,10.742,0
1578178733.785,-29.297,27.832,55.664,58.594,19.531,0
1578178733.789,-8.301,41.016,47.363,62.012,88.379,0
1578178733.793,41.016,43.945,51.758,55.176,58.594,0
1578178733.797,28.320,32.227,67.383,57.617,20.020,0
1578178733.799,-6.836,26.367,70.312,62.988,39.062,0
1578178733.803,14.160,28.320,76.172,42.969,39.551,0
1578178733.807,29.785,31.738,72.754,43.945,25.879,0
1578178733.811,8.789,31.250,56.152,53.223,-38.574,0
1578178733.815,-18.555,25.391,35.156,47.363,-43.457,0
1578178733.819,-23.926,19.531,15.625,51.270,27.344,0
1578178733.823,5.371,24.902,17.090,45.410,25.879,0
1578178733.826,12.207,22.949,20.996,35.156,16.113,0
1578178733.830,2.930,7.324,4.395,39.062,56.641,0
1578178733.834,0.000,9.766,4.883,41.992,21.973,0
1578178733.838,11.719,20.020,4.883,43.945,-39.062,0
1578178733.842,15.625,20.020,-52.246,47.852,8.789,0
1578178733.844,1.953,22.461,-88.379,52.734,69.824,0
1578178733.848,-4.883,30.762,-83.008,57.129,62.500,0
1578178733.852,9.766,33.691,-82.520,58.594,31.250,0
1578178733.856,26.855,27.832,-109.375,58.105,17.090,0
1578178733.860,31.738,21.973,-130.371,60.547,19.043,0
1578178733.864,2.441,16.113,-138.672,51.270,93.750,1
1578178733.868,-11.719,21.484,-133.789,55.176,83.008,0
1578178733.871,12.695,27.832,-125.488,65.430,5.859,0
1578178733.875,20.508,29.297,-143.066,41.504,43.945,0
1578178733.879,0.000,25.391,-114.258,40.527,70.801,0
1578178733.883,-1.465,18.066,-79.102,62.012,13.184,0
1578178733.887,30.273,14.160,-85.449,52.246,-25.391,0
1578178733.889,34.180,28.320,-87.891,51.758,-18.555,0
1578178733.893,2.930,32.715,-74.707,67.871,44.922,0
1578178733.897,-3.906,32.715,-90.332,59.570,-0.977,0
1578178733.901,4.395,28.809,-116.211,50.293,26.367,0
1578178733.905,20.996,19.043,-116.699,54.199,56.152,0
1578178733.909,14.648,25.391,-109.375,56.641,39.062,0
1578178733.913,-27.344,24.414,-87.402,59.570,81.055,0
1578178733.916,-19.531,23.926,-84.473,50.293,74.707,0
1578178733.920,15.137,34.180,-82.520,42.969,88.379,0
1578178733.924,6.348,30.273,-56.641,43.945,130.859,0
1578178733.928,-27.832,21.973,-58.594,46.387,66.406,0
1578178733.932,-19.043,29.785,-56.641,55.664,-33.691,0
1578178733.934,20.996,26.367,-40.039,59.082,-14.648,0
1578178733.938,44.434,26.367,-18.066,62.012,-66.406,0
1578178733.942,4.883,36.133,-12.695,67.383,-65.918,0
1578178733.946,-16.113,30.762,-32.227,63.965,-90.332,0
1578178733.950,19.531,21.973,19.531,47.363,-105.469,0
1578178733.954,17.090,23.438,96.680,37.109,-34.180,0
1578178733.958,-4.395,39.551,137.207,42.969,-35.645,0
1578178733.961,-0.977,43.945,145.508,48.340,25.879,0
1578178733.965,7.812,36.133,128.418,62.012,-11.719,0
1578178733.969,12.695,34.668,111.816,63.965,-104.492,0
1578178733.973,9.766,37.109,108.398,62.012,-96.680,0
1578178733.977,11.719,38.086,127.930,72.266,-25.879,0
1578178733.979,23.438,35.645,134.277,56.641,23.926,0
1578178733.983,41.016,31.738,111.328,46.875,-49.316,0
1578178733.987,28.809,24.902,80.078,61.035,-37.598,0
1578178733.991,-5.371,24.902,65.918,64.941,0.000,0
1578178733.995,11.719,33.691,30.762,59.570,5.371,0
1578178733.999,27.832,38.574,-16.113,61.035,31.250,0
1578178734.003,14.160,35.156,-37.598,59.082,98.633,0
1578178734.006,-6.348,36.133,-51.758,48.340,171.875,0
1578178734.010,-4.395,40.527,-60.547,59.082,105.957,0
1578178734.014,34.180,34.668,-78.125,62.012,32.227,0
1578178734.018,42.969,29.297,-68.359,48.828,78.125,0
1578178734.022,-4.883,35.645,-59.570,50.781,88.379,0
1578178734.024,-27.832,39.062,-42.969,62.012,51.270,0
1578178734.028,-5.371,31.250,-26.855,67.871,23.438,0
1578178734.032,26.855,39.551,-2.930,63.477,41.992,0
1578178734.036,25.391,46.875,17.578,56.641,70.801,0
1578178734.040,-0.977,45.898,11.719,52.734,58.105,0
1578178734.044,2.441,32.715,9.766,56.641,55.176,0
1578178734.048,16.602,12.695,13.184,40.039,51.758,0
1578178734.051,18.555,20.020,44.922,36.621,58.594,0
1578178734.055,0.488,28.320,75.684,52.246,62.012,0
1578178734.059,-2.930,22.949,82.520,62.988,77.148,0
1578178734.063,12.695,21.973,68.359,62.012,41.992,0
1578178734.067,22.949,25.879,50.781,47.363,-49.805,0
1578178734.084,6.348,25.391,76.660,53.223,-46.875,0
1578178734.088,1.465,26.367,82.031,63.965,-24.414,0
1578178734.092,24.902,20.996,69.336,54.688,-44.922,0
1578178734.096,46.875,16.602,92.285,57.129,-13.184,0
1578178734.100,23.926,18.555,86.914,54.199,-56.152,0
1578178734.104,-10.254,28.809,50.781,44.922,-37.109,0
1578178734.108,-10.254,34.668,36.133,33.203,22.461,0
1578178734.111,-1.953,24.902,31.738,39.551,-5.859,0
1578178734.115,3.906,28.320,22.461,61.035,-46.387,0
1578178734.119,-11.719,34.180,16.113,58.594,-7.812,0
1578178734.123,-13.672,20.508,0.488,42.969,34.668,0
1578178734.127,14.160,11.719,-3.906,49.805,-0.977,0
1578178734.129,16.602,16.113,-21.484,57.129,74.707,0
1578178734.133,-5.859,23.926,-23.438,62.012,106.445,0
1578178734.137,-13.672,18.555,-28.809,60.059,42.480,0
1578178734.141,16.113,16.113,-50.293,45.898,26.855,0
1578178734.145,21.973,23.438,-29.785,53.223,49.316,0
1578178734.149,-11.230,25.879,8.789,53.711,40.527,0
1578178734.153,-33.203,20.020,47.363,50.293,45.410,0
1578178734.156,-10.742,12.695,77.148,52.734,88.379,0
1578178734.160,16.113,15.625,85.938,59.570,79.102,0
1578178734.164,10.254,23.926,91.309,58.594,80.566,0
1578178734.168,4.883,28.320,121.094,51.270,55.176,0
1578178734.172,6.348,32.227,136.719,50.781,-1.465,0
1578178734.174,15.137,30.762,154.297,49.316,25.391,0
1578178734.178,18.066,23.926,188.477,57.617,57.617,0
1578178734.182,1.465,26.367,177.246,59.082,69.824,0
1578178734.186,-10.254,25.879,149.902,62.012,66.895,0
1578178734.190,21.973,30.273,131.836,60.547,53.711,0
1578178734.194,37.109,46.387,122.070,47.363,40.527,0
1578178734.198,5.859,45.898,121.094,47.852,5.371,0
1578178734.201,-11.230,43.457,124.512,48.340,1.465,0
1578178734.205,18.555,42.480,91.309,52.734,-6.836,0
1578178734.209,22.949,34.180,64.453,69.824,6.836,0
1578178734.213,1.465,28.809,86.426,67.871,62.500,0
1578178734.217,0.000,28.809,75.684,63.965,37.109,0
1578178734.220,12.695,32.715,46.387,58.105,13.672,0
1578178734.224,35.645,39.062,10.254,56.641,-13.672,0
1578178734.228,25.391,39.062,-22.461,57.617,-19.531,0
1578178734.232,-10.742,33.203,-29.297,49.316,7.324,0
1578178734.236,9.277,49.316,-28.809,53.223,34.668,0
1578178734.240,20.508,39.551,-25.391,59.570,42.969,0
1578178734.244,10.254,25.391,8.789,62.988,30.273,0
1578178734.247,0.488,40.039,14.648,60.547,20.508,0
1578178734.251,-2.930,33.691,-22.461,48.340,40.039,0
1578178734.255,17.090,23.438,0.977,43.945,24.902,0
1578178734.259,23.926,31.250,30.273,51.758,6.348,0
1578178734.263,3.418,35.156,10.742,47.363,9.277,0
1578178734.265,4.395,34.668,-15.137,50.293,-13.672,0
1578178734.269,21.484,33.203,-27.832,56.152,16.113,0
1578178734.273,19.043,23.926,-34.180,44.434,23.926,0
1578178734.277,5.859,22.461,-19.531,42.480,19.531,0
1578178734.281,-11.719,25.391,-7.812,48.828,80.566,0
1578178734.285,6.348,23.926,-18.066,50.293,10.254,0
1578178734.289,36.133,29.785,-12.207,65.430,0.488,0
1578178734.292,15.625,27.832,-40.039,65.918,34.180,0
1578178734.296,-4.883,20.996,-47.852,57.617,34.180,0
1578178734.300,20.996,22.949,-25.391,64.453,4.883,0
1578178734.304,37.109,24.414,-23.438,65.430,-8.301,0
1578178734.308,26.367,28.809,-9.277,69.824,43.457,0
1578178734.309,0.977,25.391,-10.742,70.312,48.340,0
1578178734.313,-3.418,20.996,-5.859,58.594,64.453,0
1578178734.317,30.273,29.297,-2.930,58.105,102.051,0
1578178734.321,25.879,23.926,-21.973,60.059,47.852,0
1578178734.325,-0.977,13.672,-27.832,52.734,24.902,0
1578178734.329,-6.836,13.672,-29.785,56.152,67.383,0
1578178734.333,28.320,10.254,-32.715,62.012,78.125,0
1578178734.336,46.387,10.742,-48.828,65.918,49.805,0
1578178734.340,5.859,18.066,-25.391,60.059,62.012,0
1578178734.344,-6.836,17.090,6.348,53.223,93.262,0
1578178734.348,23.926,20.020,-23.926,66.406,50.293,0
1578178734.352,28.320,35.156,-37.109,62.012,57.129,0
1578178734.354,11.230,29.785,-15.625,57.129,23.926,0
1578178734.358,-0.488,17.578,-14.648,69.824,-35.156,0
1578178734.362,7.324,19.531,-25.879,60.547,-68.359,0
1578178734.366,41.504,24.902,-31.250,55.176,-47.363,0
1578178734.370,35.645,24.414,-28.320,64.453,-2.930,0
1578178734.374,-12.207,22.461,-34.180,59.570,2.930,0
1578178734.378,-10.254,19.043,-48.828,58.594,16.602,0
1578178734.381,20.508,20.020,-34.180,61.035,12.207,0
1578178734.385,29.297,21.973,-5.859,51.270,-45.898,0
1578178734.389,12.695,29.785,-0.977,45.898,-61.523,0
1578178734.393,5.371,36.133,-20.508,48.340,-35.156,0
1578178734.397,13.184,23.926,-28.809,49.316,-30.762,0
1578178734.399,0.000,15.137,-17.578,51.758,-9.277,0
1578178734.403,-13.184,26.855,-12.207,60.547,-48.340,0
1578178734.407,-6.348,41.504,8.301,55.176,-3.906,0
1578178734.411,12.695,40.527,22.949,55.176,39.062,0
1578178734.415,37.109,31.738,4.883,56.152,19.531,0
1578178734.419,19.531,21.973,-6.348,54.688,34.668,0
1578178734.423,-0.977,24.902,-3.906,56.152,40.527,0
1578178734.426,19.043,30.273,3.906,49.805,16.602,0
1578178734.430,20.996,23.438,11.230,47.852,-47.363,0
1578178734.434,0.000,23.438,4.395,47.363,-24.902,0
1578178734.438,-22.949,25.391,17.578,43.945,14.160,0
1578178734.442,-9.277,26.367,18.066,41.992,-2.930,0
1578178734.444,18.066,34.180,0.977,46.875,-58.594,0
1578178734.448,22.949,42.480,-7.812,48.340,-26.367,0
1578178734.452,12.207,40.527,-9.277,53.711,42.969,0
1578178734.456,-7.812,36.133,7.812,54.688,4.395,0
1578178734.460,17.090,41.992,10.254,47.363,-28.809,0
1578178734.464,32.227,38.574,30.762,56.152,35.156,0
1578178734.468,-13.184,29.785,89.844,58.105,30.273,0
1578178734.471,-30.273,34.668,154.785,50.293,3.418,0
1578178734.475,-6.836,36.621,181.152,60.059,34.668,0
1578178734.479,26.367,37.598,155.762,57.129,71.777,0
1578178734.483,19.531,40.527,122.070,37.109,-11.719,0
1578178734.487,6.836,45.898,111.816,46.875,-65.918,0
1578178734.504,20.020,57.617,83.008,55.664,35.156,0
1578178734.508,17.578,52.246,27.832,41.016,25.391,0
1578178734.512,4.883,35.645,13.672,44.434,-48.828,0
1578178734.516,-17.578,36.621,36.133,57.129,-36.133,0
1578178734.520,-14.160,48.340,37.109,59.082,29.785,0
1578178734.524,17.090,51.270,35.645,55.176,62.012,0
1578178734.528,24.902,41.504,71.777,49.316,-5.371,0
1578178734.531,-0.488,33.691,88.867,53.223,11.230,0
1578178734.535,3.418,37.109,61.035,61.523,44.922,0
1578178734.539,20.996,38.574,25.879,53.711,28.809,0
1578178734.543,26.855,32.715,13.672,61.035,54.688,0
1578178734.547,16.602,25.879,14.648,65.918,67.383,0
1578178734.549,-16.602,24.414,17.578,54.199,31.738,0
1578178734.553,-3.906,31.250,40.527,53.223,50.781,0
1578178734.557,23.438,33.691,67.383,67.871,38.574,0
1578178734.561,15.137,26.855,91.797,59.082,9.277,0
1578178734.565,-8.789,18.066,99.121,45.898,23.926,0
1578178734.569,-13.184,20.020,69.336,60.547,21.484,0
1578178734.573,16.602,20.020,35.156,55.176,43.457,0
1578178734.576,20.996,16.113,12.695,54.688,44.434,0
1578178734.580,-19.531,9.766,-3.906,56.152,52.734,0
1578178734.584,-23.438,14.648,16.113,45.410,62.012,0
1578178734.588,22.461,23.926,45.410,46.875,9.766,0
1578178734.592,15.137,19.531,22.949,49.316,2.930,0
1578178734.594,-16.602,19.531,11.230,52.246,32.715,0
1578178734.598,-13.184,19.531,22.461,55.664,69.336,0
1578178734.602,0.488,27.344,41.016,45.410,29.297,0
1578178734.606,27.344,34.668,90.332,43.457,-15.137,0
1578178734.610,23.438,19.531,153.320,50.781,61.523,0
1578178734.614,-8.789,6.836,147.461,46.875,19.531,0
1578178734.618,1.953,17.090,137.207,55.176,0.000,0
1578178734.621,27.832,31.738,136.230,58.105,4.395,0
1578178734.625,7.324,32.715,109.375,45.410,59.570,0
1578178734.629,-14.648,28.809,118.164,46.875,90.332,0
1578178734.633,7.324,23.438,128.418,46.387,56.641,0
1578178734.637,31.250,18.066,113.770,47.363,87.891,0
1578178734.639,26.855,22.461,105.469,50.293,87.891,0
1578178734.643,-2.441,23.438,107.910,56.641,55.176,0
1578178734.647,-1.953,23.438,112.305,56.152,71.777,0
1578178734.651,12.207,22.949,101.562,47.852,121.094,0
1578178734.655,10.742,21.484,94.238,58.105,114.258,0
1578178734.659,10.254,30.273,111.816,66.406,52.246,0
1578178734.663,3.906,31.250,148.926,50.781,23.438,0
1578178734.666,-6.836,14.160,145.020,36.133,82.031,0
1578178734.670,19.043,8.789,133.301,50.293,113.770,0
1578178734.674,20.508,13.672,153.809,60.547,39.062,0
1578178734.678,4.395,13.672,148.926,70.801,-21.484,0
1578178734.682,14.160,20.508,137.695,77.148,-19.531,0
1578178734.684,20.508,19.531,130.371,58.105,30.762,0
1578178734.688,19.043,10.742,124.023,48.828,10.742,0
1578178734.692,3.418,14.160,121.094,58.105,-3.906,0
1578178734.696,2.441,19.043,114.746,54.688,75.684,0
1578178734.700,33.691,21.973,100.586,51.758,78.125,0
1578178734.704,38.574,16.602,77.148,54.199,25.391,1
1578178734.708,-3.418,13.672,70.312,54.688,35.645,0
1578178734.711,-10.742,15.625,58.105,45.410,74.707,0
1578178734.715,21.484,10.742,66.895,41.016,76.660,0
1578178734.719,30.762,6.348,86.426,50.781,59.570,0
1578178734.723,9.766,3.906,66.406,66.406,14.648,0
1578178734.727,-20.020,3.418,65.430,65.918,-7.812,0
1578178734.729,-12.695,0.977,74.707,42.480,54.688,0
1578178734.733,35.645,13.184,71.777,54.688,53.223,0
1578178734.737,30.762,17.090,62.012,61.523,-12.695,0
1578178734.741,-5.859,7.812,64.453,60.059,17.578,0
1578178734.745,-1.953,22.949,68.848,64.453,68.359,0
1578178734.749,40.039,38.086,55.176,63.477,61.035,0
1578178734.753,51.758,31.250,40.527,58.594,51.270,0
1578178734.756,9.766,31.250,46.387,52.734,43.457,0
1578178734.760,-6.836,30.762,71.289,57.617,-2.930,0
1578178734.764,10.254,20.508,66.406,58.105,-20.508,0
1578178734.768,18.066,21.484,50.293,55.176,-46.875,0
1578178734.772,10.742,15.137,57.617,57.129,-35.645,0
1578178734.774,2.441,22.461,71.777,69.336,-32.715,0
1578178734.778,24.902,34.180,61.523,69.336,-41.992,0
1578178734.782,46.875,28.320,45.898,61.035,-26.367,0
1578178734.786,16.113,27.344,53.711,58.594,-60.059,0
1578178734.790,-13.184,27.832,66.895,60.059,-5.371,0
1578178734.794,-5.859,13.672,54.688,48.340,15.137,0
1578178734.798,15.137,5.859,38.574,41.992,-3.906,0
1578178734.801,19.531,12.207,50.781,49.316,-3.906,0
1578178734.805,8.789,27.344,74.219,59.570,-14.160,0
1578178734.809,14.160,26.367,62.012,59.570,-50.781,0
1578178734.813,27.832,20.020,57.617,48.340,9.766,0
1578178734.817,25.879,28.320,64.941,56.152,79.102,0
1578178734.834,-1.953,31.250,64.453,68.359,45.898,0
1578178734.838,-9.277,36.133,60.547,61.035,19.531,0
1578178734.842,27.344,32.715,48.340,53.711,6.348,0
1578178734.846,33.691,20.020,43.945,55.176,-6.348,0
1578178734.850,12.207,20.508,48.828,47.363,-3.906,0
1578178734.854,-12.695,29.785,37.598,41.016,50.293,0
1578178734.858,-6.836,38.574,34.180,51.758,51.270,0
1578178734.861,24.414,28.809,51.758,72.754,-41.504,0
1578178734.865,10.742,19.531,49.805,62.988,-26.855,0
1578178734.869,-10.254,26.367,55.176,49.316,78.613,0
1578178734.873,3.418,17.090,58.594,65.430,23.438,0
1578178734.877,16.113,10.254,45.410,62.012,-63.965,0
1578178734.879,21.973,22.949,45.898,49.805,2.441,0
1578178734.883,-6.836,16.602,60.059,49.805,42.969,0
1578178734.887,-5.371,10.742,63.965,55.176,5.371,0
1578178734.891,21.484,19.531,53.711,60.547,-0.977,0
1578178734.895,20.996,22.949,48.828,62.988,59.570,0
1578178734.899,9.277,21.484,43.457,53.223,112.305,0
1578178734.903,-3.906,30.762,40.039,40.527,87.402,0
1578178734.906,3.418,26.367,38.086,39.062,63.965,0
1578178734.910,19.531,13.184,21.484,40.039,41.992,0
1578178734.914,-4.883,13.672,3.906,34.180,36.621,0
1578178734.918,-3.418,16.602,22.949,47.852,38.574,0
1578178734.922,7.324,17.090,33.203,53.711,-30.762,0
1578178734.924,15.625,17.578,0.000,41.504,-12.207,0
1578178734.928,6.836,23.438,-4.395,49.805,9.766,0
1578178734.932,-33.691,33.691,20.996,55.176,24.902,0
1578178734.936,-15.137,33.691,13.672,45.898,3.906,0
1578178734.940,27.832,18.555,-1.953,42.480,37.598,0
1578178734.944,23.926,17.578,-0.977,51.270,45.898,0
1578178734.948,-3.418,26.855,17.578,44.922,-10.254,0
1578178734.951,-10.742,35.156,33.203,39.062,25.879,0
1578178734.955,4.395,23.438,-0.488,55.664,4.395,0
1578178734.959,14.160,16.113,-17.578,57.129,-23.438,0
1578178734.963,9.277,28.320,10.254,59.570,-14.160,0
1578178734.967,-0.977,26.855,2.441,68.848,29.297,0
1578178734.969,17.090,17.578,-19.531,59.082,113.281,0
1578178734.973,49.805,15.137,-27.344,49.316,130.371,0
1578178734.977,22.461,11.719,-26.367,56.152,73.730,0
1578178734.981,-10.254,5.371,-18.066,60.059,116.699,0
1578178734.985,3.906,9.277,-20.996,63.965,178.223,0
1578178734.989,28.809,18.555,-23.926,61.035,104.980,0
1578178734.993,25.391,20.508,-6.836,61.523,94.727,0
1578178734.996,0.488,15.137,0.488,71.777,103.516,0
1578178735.000,4.395,13.672,-17.090,65.430,41.992,0
1578178735.004,30.762,10.254,-12.207,41.992,31.738,0
1578178735.008,29.785,11.719,-4.395,38.086,55.176,0
1578178735.012,-6.836,21.484,-14.648,63.965,68.848,0
1578178735.014,-24.414,25.879,-4.395,71.289,72.266,0
1578178735.018,4.395,38.086,-0.977,62.988,45.410,0
1578178735.022,30.273,38.574,-3.906,58.105,21.973,0
1578178735.026,15.137,23.926,-2.930,65.430,31.738,0
1578178735.030,3.418,19.531,-5.859,67.871,-27.832,0
1578178735.034,14.648,12.207,-19.043,57.617,-11.230,0
1578178735.038,44.434,14.160,-20.508,64.453,55.664,0
1578178735.041,26.855,24.902,-27.344,65.918,50.781,0
1578178735.045,-21.484,23.926,-35.645,46.875,44.434,0
1578178735.049,2.930,25.391,-7.812,44.922,50.293,0
1578178735.053,32.715,23.438,-7.812,63.965,35.156,0
1578178735.057,9.766,18.066,-17.578,57.129,-2.441,0
1578178735.059,-1.953,24.414,-3.906,54.688,31.738,0
1578178735.063,13.672,26.367,0.977,65.918,33.203,0
1578178735.067,14.160,22.461,-8.301,53.711,71.289,0
1578178735.071,14.648,25.879,-9.277,40.039,65.918,0
1578178735.075,-2.930,30.762,9.277,45.898,25.391,0
1578178735.079,8.789,34.668,14.160,63.965,47.363,0
1578178735.083,31.738,29.297,7.812,61.523,14.160,0
1578178735.086,15.137,19.531,-9.277,48.340,21.484,0
1578178735.090,-6.348,13.672,2.930,50.293,56.152,0
1578178735.094,-9.277,15.625,33.691,60.059,44.434,0
1578178735.098,6.836,19.043,28.809,63.477,50.293,0
1578178735.102,26.367,20.020,24.414,57.617,72.266,0
1578178735.105,18.066,20.020,38.574,62.500,86.426,0
1578178735.109,-0.977,14.160,52.734,61.523,51.270,0
1578178735.113,24.902,11.230,42.969,49.316,24.414,0
1578178735.117,43.457,16.602,32.715,50.781,49.316,0
1578178735.121,7.812,14.160,43.457,48.340,48.340,0
1578178735.125,-12.207,22.949,48.828,54.199,30.762,0
1578178735.129,14.160,31.738,39.062,62.988,-11.230,0
1578178735.132,30.273,19.043,33.691,57.129,-1.465,0
1578178735.136,25.391,27.832,59.570,59.082,-17.578,0
1578178735.140,6.836,37.598,59.570,61.035,-51.758,0
1578178735.144,-5.859,20.996,36.621,51.270,1.465,0
1578178735.148,18.066,10.742,24.902,56.641,52.246,0
1578178735.150,39.551,16.602,20.996,63.477,4.395,0
1578178735.154,14.160,19.531,22.461,55.176,-48.828,0
1578178735.158,-5.859,24.414,30.273,50.293,36.133,0
1578178735.162,3.906,26.855,27.344,39.551,68.848,0
1578178735.166,18.066,11.719,14.648,25.879,51.270,0
1578178735.170,13.672,15.625,3.906,36.133,90.332,0
1578178735.174,-23.926,31.738,-2.441,50.781,73.730,0
1578178735.177,-21.973,27.344,15.625,52.246,80.566,0
1578178735.181,20.020,25.879,16.113,56.152,25.391,0
1578178735.185,26.855,32.715,-3.418,51.758,14.648,0
1578178735.189,-1.465,34.668,-3.418,52.246,5.859,0
1578178735.193,-3.906,27.832,-6.836,47.363,-41.016,0
1578178735.194,15.137,32.715,-15.137,40.039,6.348,0
1578178735.198,12.207,33.691,-23.926,54.199,20.996,0
1578178735.202,-5.859,24.902,-13.672,51.270,45.410,0
1578178735.206,-7.324,23.926,-8.789,46.875,56.152,0
1578178735.210,19.531,34.668,-28.809,56.152,12.695,0
1578178735.214,27.344,34.180,-61.523,49.316,65.918,0
1578178735.218,-2.930,20.996,-75.684,37.109,99.121,0
1578178735.221,-12.207,25.879,-42.480,39.062,19.043,0
1578178735.225,0.488,26.367,-35.645,57.129,-67.383,0
1578178735.229,42.969,19.043,-44.922,66.895,-82.031,0
1578178735.233,26.367,12.695,-30.762,57.129,-37.109,0
1578178735.237,-26.855,16.113,-22.949,62.988,-0.488,0
1578178735.254,-10.254,24.414,-24.902,59.570,31.738,0
1578178735.258,19.043,25.879,-24.414,53.223,6.836,0
1578178735.262,13.184,20.020,-27.832,52.246,-11.719,0
1578178735.266,0.488,13.672,-19.043,65.430,24.414,0
1578178735.270,11.230,12.695,-12.695,69.336,-9.277,0
1578178735.274,35.645,15.137,-21.484,49.805,-34.180,0
1578178735.278,13.184,15.625,-14.648,47.852,-36.133,0
1578178735.281,-22.949,15.137,7.324,43.457,-34.668,0
1578178735.285,-31.250,19.043,21.973,41.992,2.930,0
1578178735.289,-9.766,23.438,18.555,53.711,-2.930,0
1578178735.293,30.273,26.855,34.180,58.594,-43.945,0
1578178735.297,20.020,27.344,59.082,61.523,-20.996,0
1578178735.299,-6.348,18.555,50.293,44.922,20.996,0
1578178735.303,3.906,13.184,36.621,27.344,-26.855,0
1578178735.307,21.484,10.254,33.203,32.227,-57.617,0
1578178735.311,10.742,6.836,32.227,56.641,-7.324,0
1578178735.315,-12.695,12.695,36.133,66.895,17.090,0
1578178735.319,-3.418,27.344,38.086,53.223,15.625,0
1578178735.323,20.508,34.668,47.852,51.270,10.254,0
1578178735.326,9.277,27.832,49.805,55.176,-21.484,0
1578178735.330,-13.672,27.344,32.715,52.734,-36.133,0
1578178735.334,-10.742,34.180,41.504,48.340,54.199,0
1578178735.338,4.883,25.879,62.500,50.293,47.852,0
1578178735.342,7.324,8.789,38.574,49.805,-32.715,0
1578178735.344,-13.184,13.672,34.668,53.711,16.113,0
1578178735.348,-14.160,20.996,55.176,56.641,45.410,0
1578178735.352,8.789,18.066,59.570,54.199,24.414,0
1578178735.356,20.020,20.020,53.711,58.105,47.852,0
1578178735.360,15.625,17.090,43.457,64.941,47.363,0
1578178735.364,-6.348,13.184,30.762,53.711,48.828,0
1578178735.368,-3.906,9.277,33.691,55.664,80.566,0
1578178735.371,17.090,6.836,37.598,62.012,93.750,0
1578178735.375,8.301,11.719,12.695,64.941,62.500,0
1578178735.379,-8.301,14.160,21.484,67.871,13.184,0
1578178735.383,13.184,24.902,46.387,64.453,16.113,0
1578178735.387,28.320,34.668,25.879,51.758,8.789,0
1578178735.389,21.973,32.715,20.508,48.340,0.977,0
1578178735.393,-0.977,22.949,32.715,55.664,14.160,0
1578178735.397,-23.438,11.230,28.809,47.852,-1.953,0
1578178735.401,22.949,14.648,23.926,45.898,91.797,0
1578178735.405,41.016,14.648,15.625,49.805,90.820,0
1578178735.409,12.207,8.301,17.090,43.457,-12.207,0
1578178735.413,-0.488,13.184,29.297,41.504,-53.223,0
1578178735.416,-2.930,21.973,19.043,44.922,-11.719,0
