timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1578177478.304,26.367,14.648,20.020,50.781,6.348,0
1578177478.308,12.207,9.277,15.625,50.293,2.930,0
1578177478.312,9.277,10.742,12.695,53.711,23.438,0
1578177478.314,4.395,29.297,24.902,50.293,34.668,0
1578177478.318,0.977,26.855,24.414,49.316,53.711,0
1578177478.322,3.906,17.578,2.441,49.316,28.809,0
1578177478.326,8.789,20.996,9.766,43.945,71.289,0
1578177478.330,16.113,23.926,33.691,59.082,50.781,0
1578177478.334,6.836,15.625,11.230,61.035,-20.020,0
1578177478.338,-0.488,7.324,-15.625,41.992,-15.625,0
1578177478.341,8.301,11.230,-10.254,36.621,44.922,0
1578177478.345,13.672,20.996,23.438,46.875,51.270,0
1578177478.349,18.066,21.973,26.367,44.922,21.973,0
1578177478.353,12.207,28.809,5.859,44.434,30.762,0
1578177478.357,4.883,34.180,9.277,55.176,19.043,0
1578177478.359,8.301,21.484,20.020,55.664,-1.953,0
1578177478.363,21.484,31.738,25.391,55.664,-12.695,0
1578177478.367,20.508,29.297,1.465,46.875,-13.184,0
1578177478.371,-0.488,0.488,-10.742,38.086,-32.227,0
1578177478.375,-1.465,0.488,13.672,51.758,-45.898,0
1578177478.379,10.254,16.602,25.879,66.895,5.371,0
1578177478.383,19.043,34.180,12.695,61.035,32.227,0
1578177478.386,26.367,45.410,10.742,51.758,47.363,0
1578177478.390,26.367,36.133,40.039,62.988,8.301,0
1578177478.394,14.160,22.461,45.410,61.523,-46.387,0
1578177478.398,5.859,19.531,28.809,54.688,-19.043,0
1578177478.402,8.789,13.672,16.602,58.105,-4.395,0
1578177478.404,4.883,12.695,24.902,63.477,18.555,0
1578177478.408,8.789,18.066,33.691,64.453,65.918,0
1578177478.412,1.953,5.371,13.672,46.875,56.152,0
1578177478.416,1.465,1.953,1.465,41.016,34.668,0
1578177478.420,15.625,19.531,14.648,62.500,15.137,0
1578177478.424,10.742,12.207,23.926,67.871,18.066,0
1578177478.428,4.395,-9.277,14.648,43.457,11.719,0
1578177478.431,4.395,3.906,23.438,42.480,35.156,0
1578177478.435,1.953,16.113,28.809,46.875,81.543,0
1578177478.439,3.906,12.695,19.043,50.293,155.273,0
1578177478.443,2.930,11.230,20.508,55.664,118.164,0
1578177478.447,5.371,15.137,18.066,52.734,26.367,0
1578177478.464,17.578,9.277,5.371,50.781,45.898,2
1578177478.468,14.648,7.812,15.137,55.664,75.195,0
1578177478.472,5.859,1.953,28.320,57.129,127.930,0
1578177478.476,2.441,0.000,13.672,45.898,65.918,0
1578177478.480,6.348,17.090,12.695,51.758,0.000,0
1578177478.484,13.672,17.578,4.883,57.617,30.762,0
1578177478.488,14.160,13.184,4.883,46.875,25.879,0
1578177478.491,28.320,32.227,26.855,55.176,8.301,0
1578177478.495,33.203,41.992,22.949,72.754,3.906,0
1578177478.499,24.414,31.250,22.949,71.777,2.930,0
1578177478.503,12.207,11.719,35.156,61.523,32.227,0
1578177478.507,7.812,0.977,31.250,51.758,16.113,0
1578177478.509,12.695,-0.977,20.020,56.152,-19.043,0
1578177478.513,15.137,12.695,11.719,53.711,-15.625,0
1578177478.517,17.578,21.484,28.809,55.664,-14.160,0
1578177478.521,13.184,24.414,44.434,62.500,26.855,0
1578177478.525,9.766,31.250,20.508,55.664,-5.859,0
1578177478.529,16.602,29.785,8.301,60.059,0.977,0
1578177478.533,13.184,44.434,32.715,70.312,62.500,0
1578177478.536,3.418,34.180,37.109,57.129,8.789,0
1578177478.540,-5.371,-4.883,14.648,39.551,1.465,0
1578177478.544,0.488,0.977,-2.930,36.133,64.941,0
1578177478.548,1.953,12.207,15.625,37.598,78.125,0
1578177478.552,1.465,0.488,29.785,37.598,94.727,0
1578177478.554,10.254,18.066,18.555,43.457,90.332,0
1578177478.558,5.371,32.715,10.742,40.039,83.496,0
1578177478.562,11.719,16.113,12.207,38.086,66.406,0
1578177478.566,19.531,13.672,30.273,53.711,35.156,0
1578177478.570,6.348,13.672,28.320,43.457,30.762,0
1578177478.574,6.348,8.789,12.695,34.668,24.902,0
1578177478.578,22.461,6.348,27.344,56.641,79.102,0
1578177478.581,29.785,7.812,42.480,67.383,59.082,0
1578177478.585,17.578,12.207,21.973,50.293,36.621,0
1578177478.589,1.465,16.113,7.324,36.133,73.730,0
1578177478.593,2.441,29.297,17.578,44.434,38.086,0
1578177478.597,3.906,21.973,12.207,46.875,16.602,0
1578177478.599,-1.465,10.254,20.996,41.992,73.730,0
1578177478.603,1.953,13.672,32.715,50.293,85.938,0
1578177478.607,8.789,5.859,16.113,53.711,39.551,0
1578177478.611,4.395,8.789,10.742,51.270,36.621,0
1578177478.615,-3.906,10.742,17.578,41.016,58.594,0
1578177478.619,8.789,1.465,13.672,40.527,42.480,0
1578177478.623,18.066,22.949,20.020,57.129,2.930,0
1578177478.626,15.137,25.391,9.277,58.594,-12.695,0
1578177478.630,14.160,13.672,11.719,52.246,-0.488,0
1578177478.634,12.207,21.484,43.457,55.664,-0.977,0
1578177478.638,7.324,17.090,26.367,53.223,5.859,0
1578177478.642,5.371,11.230,2.441,52.246,1.465,0
1578177478.645,6.836,15.625,15.137,59.570,-55.664,0
1578177478.649,9.277,23.926,35.156,62.500,-33.691,0
1578177478.653,26.367,36.621,40.527,63.477,-2.930,0
1578177478.657,43.945,40.527,41.016,71.289,-32.227,0
1578177478.661,31.250,20.996,33.691,67.871,-6.836,0
1578177478.665,16.602,4.883,29.785,57.129,93.750,0
1578177478.669,5.859,6.348,24.902,53.711,103.516,0
1578177478.672,3.418,14.160,0.977,41.992,71.289,0
1578177478.676,-3.418,15.625,11.230,39.551,62.500,0
1578177478.680,-0.977,15.137,52.246,57.617,42.480,0
1578177478.684,7.812,24.414,47.363,58.594,69.336,0
1578177478.688,-6.348,25.391,16.113,44.922,83.984,0
1578177478.690,8.789,41.504,18.066,45.898,65.918,0
1578177478.694,10.742,32.715,35.645,46.875,-38.574,0
1578177478.698,-0.977,0.977,34.668,37.109,-27.832,0
1578177478.702,0.977,4.883,21.484,38.086,52.246,0
1578177478.706,-21.973,2.930,9.277,23.438,70.312,0
1578177478.710,-28.320,5.371,18.555,25.879,112.305,0
1578177478.714,-15.137,8.301,32.715,46.387,102.539,0
1578177478.717,-8.301,20.020,20.996,43.945,30.273,0
1578177478.721,-4.395,25.879,28.809,42.969,35.156,0
1578177478.725,-1.953,11.719,25.879,48.828,29.785,0
1578177478.729,-4.395,22.461,18.066,43.945,13.184,0
1578177478.733,6.348,30.762,40.039,54.199,119.141,0
1578177478.735,12.207,12.207,25.879,53.711,67.871,0
1578177478.739,0.977,3.906,16.113,44.922,-24.414,0
1578177478.743,2.441,11.719,26.367,47.363,8.301,0
1578177478.747,4.395,23.926,31.250,46.875,64.453,0
1578177478.751,10.742,29.785,20.508,49.805,11.230,0
1578177478.755,21.973,21.973,8.789,50.293,-68.359,0
1578177478.759,20.020,18.066,20.996,49.805,-13.672,0
1578177478.762,5.371,8.301,36.621,55.176,41.504,0
1578177478.766,15.137,3.418,43.457,51.270,-12.695,0
1578177478.770,43.945,15.137,37.109,53.711,-65.430,0
1578177478.774,41.992,22.949,43.945,58.594,-15.137,0
1578177478.778,11.719,21.484,43.457,41.992,-0.488,0
1578177478.780,6.836,12.695,28.809,39.551,11.719,0
1578177478.784,17.090,-0.977,18.066,37.598,25.391,0
1578177478.788,9.277,2.930,26.367,35.156,25.879,0
1578177478.792,9.277,13.184,44.922,46.387,7.812,0
1578177478.796,3.906,9.766,44.922,50.293,-19.531,0
1578177478.800,20.996,14.160,18.066,53.223,16.113,0
1578177478.804,40.039,14.648,4.395,56.152,43.457,0
1578177478.807,10.254,15.625,20.996,39.062,-34.668,0
1578177478.811,-6.348,22.949,34.668,34.668,-13.184,0
1578177478.815,7.812,20.020,18.555,54.688,24.902,0
1578177478.819,22.461,10.742,2.441,57.617,-5.859,0
1578177478.823,12.695,4.883,19.043,39.551,68.848,0
1578177478.840,-0.488,10.254,29.785,38.574,36.621,0
1578177478.844,7.324,10.742,33.203,51.758,22.461,0
1578177478.848,16.113,17.578,24.902,60.059,30.273,0
1578177478.852,12.207,12.207,9.277,56.152,-15.625,0
1578177478.856,9.277,3.906,18.555,45.898,30.273,0
1578177478.860,14.160,27.832,13.672,43.945,84.473,0
1578177478.864,18.066,41.504,11.230,57.129,38.574,0
1578177478.867,13.184,33.203,21.973,55.176,23.438,0
1578177478.871,18.066,14.648,15.625,37.598,50.293,0
1578177478.875,15.137,-3.418,13.184,41.504,24.414,0
1578177478.879,10.742,0.488,17.578,49.805,-3.418,0
1578177478.883,22.949,14.648,20.508,57.129,4.395,0
1578177478.884,23.438,19.531,16.602,63.965,10.742,0
1578177478.888,30.273,17.578,19.043,61.523,-20.508,0
1578177478.892,40.527,31.250,20.508,52.246,18.555,0
1578177478.896,38.574,36.621,21.484,61.035,72.754,0
1578177478.900,26.367,36.133,23.926,65.918,75.195,0
1578177478.904,7.812,41.016,24.902,51.270,131.348,0
1578177478.908,-4.395,25.391,11.719,45.898,157.227,0
1578177478.911,0.977,14.648,7.324,55.176,63.477,0
1578177478.915,6.836,6.348,16.113,53.711,26.855,0
1578177478.919,13.184,1.953,23.438,47.852,91.797,0
1578177478.923,30.273,10.742,38.086,61.523,78.125,0
1578177478.927,33.691,19.043,32.715,62.012,9.277,0
1578177478.930,17.578,20.020,26.367,54.199,34.668,0
1578177478.934,8.301,27.832,41.504,65.918,55.176,0
1578177478.938,20.020,41.504,54.688,62.988,34.180,0
1578177478.942,10.742,28.809,41.016,48.340,22.949,0
1578177478.946,-9.766,12.207,14.648,34.668,44.434,0
1578177478.950,-16.602,16.602,11.719,28.809,53.223,0
1578177478.954,-20.996,13.184,37.109,29.785,51.270,0
1578177478.957,-13.672,0.977,35.645,30.762,28.320,0
1578177478.961,-12.207,6.348,4.395,21.973,33.691,0
1578177478.965,-20.508,22.461,6.348,10.742,48.828,0
1578177478.969,-23.438,32.715,39.062,21.973,53.711,0
1578177478.973,-16.113,31.250,43.457,25.879,82.520,0
1578177478.975,-19.531,41.992,37.109,27.832,41.016,0
1578177478.979,-39.551,39.551,34.668,22.461,-21.973,0
1578177478.983,-36.621,19.043,27.832,2.930,-29.785,0
1578177478.987,-42.969,14.648,20.996,-6.836,-42.480,0
1578177478.991,-33.691,30.273,20.508,9.277,-37.598,0
1578177478.995,-10.254,27.344,31.250,22.461,12.695,0
1578177478.999,-31.738,18.555,44.922,10.742,5.859,0
1578177479.002,-50.293,30.273,38.574,7.812,-16.602,0
1578177479.006,-44.434,40.039,13.184,6.348,-17.090,0
1578177479.010,-31.738,41.016,24.414,10.254,-14.160,0
1578177479.014,-23.438,25.879,30.762,10.254,0.488,0
1578177479.018,-39.551,11.230,15.625,-2.930,28.320,0
1578177479.020,-43.945,8.789,12.207,9.277,50.293,0
1578177479.024,-19.043,18.066,25.391,35.156,93.262,0
1578177479.028,-0.488,17.090,43.457,48.340,31.250,0
1578177479.032,-1.953,3.906,46.875,42.480,8.301,0
1578177479.036,-8.789,9.766,26.855,33.691,44.922,0
1578177479.040,-9.766,28.809,6.348,34.668,1.953,0
1578177479.044,12.207,34.668,23.926,48.828,14.648,0
1578177479.047,12.207,27.832,28.809,57.129,66.895,0
1578177479.051,-1.465,21.973,21.484,46.387,104.980,0
1578177479.055,3.906,24.414,37.109,52.246,59.570,0
1578177479.059,1.953,17.090,33.203,52.246,34.180,0
1578177479.063,-4.883,-3.906,27.832,46.387,39.551,0
1578177479.065,4.883,8.789,39.551,53.711,38.086,0
1578177479.069,19.043,17.578,35.156,62.500,27.832,0
1578177479.073,10.742,1.465,20.020,56.152,64.453,0
1578177479.077,-0.977,3.906,22.949,57.129,59.570,0
1578177479.081,3.906,31.250,37.109,65.430,46.387,0
1578177479.085,2.930,31.738,29.297,45.898,-16.602,0
1578177479.089,2.441,3.906,26.367,43.457,39.551,0
1578177479.092,6.836,5.859,25.391,53.711,60.547,0
1578177479.096,4.883,13.672,27.832,44.922,-41.992,0
1578177479.100,7.324,2.930,17.578,33.203,-12.695,0
1578177479.104,6.348,-5.371,-1.465,40.527,55.664,0
1578177479.108,7.812,6.836,14.648,62.500,42.480,0
1578177479.110,12.207,6.348,42.969,76.172,52.734,0
1578177479.114,10.742,9.277,33.203,73.730,74.219,0
1578177479.118,16.113,39.062,15.625,77.148,72.754,0
1578177479.122,18.066,32.227,17.090,67.871,31.250,0
1578177479.126,28.320,18.066,19.531,59.082,46.387,0
1578177479.130,37.109,23.926,20.996,67.871,9.766,0
1578177479.134,20.996,17.578,4.395,60.547,11.230,0
1578177479.137,0.488,6.836,-20.508,45.410,56.641,0
1578177479.141,8.301,15.625,7.812,58.594,-5.859,0
1578177479.145,13.184,27.344,24.902,66.895,10.254,0
1578177479.149,13.672,17.090,1.953,56.641,42.480,0
1578177479.153,31.250,13.184,1.953,63.965,9.277,0
1578177479.155,39.551,20.996,24.414,73.730,17.090,0
1578177479.159,29.785,29.297,23.926,70.801,34.668,0
1578177479.163,16.113,19.043,15.137,68.359,30.273,0
1578177479.167,16.113,9.277,10.254,72.754,18.555,0
1578177479.171,18.066,26.855,-1.953,58.105,2.441,0
1578177479.175,23.926,24.902,4.395,50.293,35.645,0
1578177479.179,26.855,23.438,10.254,61.035,45.898,0
1578177479.182,16.113,17.578,4.395,53.223,-37.109,0
1578177479.186,8.301,0.977,7.812,53.223,-39.551,0
1578177479.190,6.836,4.883,19.531,58.594,24.902,0
1578177479.194,9.277,12.207,18.555,54.688,61.523,0
1578177479.198,4.395,13.184,7.324,52.246,54.199,0
1578177479.215,22.461,24.902,6.348,58.594,-15.625,0
1578177479.219,37.598,22.949,17.090,67.871,-2.441,0
1578177479.223,27.832,22.461,37.109,67.383,74.707,0
1578177479.227,14.648,31.738,32.715,64.941,33.691,0
1578177479.231,5.371,14.160,6.348,49.805,1.953,0
1578177479.235,7.324,17.578,-7.812,45.410,25.879,0
1578177479.239,18.555,39.062,20.996,63.477,-17.090,0
1578177479.242,20.996,29.297,41.016,63.965,-16.113,0
1578177479.246,16.602,7.812,13.184,50.781,-2.930,0
1578177479.250,20.020,25.391,-1.465,46.875,-57.129,0
1578177479.254,6.836,39.062,19.531,50.781,33.691,0
1578177479.258,16.113,29.785,42.969,66.895,57.617,0
1578177479.259,19.043,19.531,25.879,65.918,37.109,0
1578177479.263,0.488,13.672,-3.418,44.922,47.363,0
1578177479.267,9.766,30.273,11.719,43.945,43.457,0
1578177479.271,15.137,41.016,32.227,55.664,44.434,0
1578177479.275,7.812,22.949,17.578,62.988,66.895,0
1578177479.279,20.996,16.113,-8.301,60.547,66.406,0
1578177479.283,19.531,28.809,8.789,55.664,52.734,0
1578177479.286,-4.883,19.043,32.715,44.922,57.129,0
1578177479.290,14.160,18.555,20.508,44.922,63.477,0
1578177479.294,31.250,18.066,4.883,51.270,92.285,0
1578177479.298,13.184,21.973,21.973,56.152,85.449,0
1578177479.302,4.395,20.508,31.250,52.734,19.531,0
1578177479.304,2.930,12.695,23.926,52.734,51.270,0
1578177479.308,13.184,17.090,20.020,54.688,86.914,0
1578177479.312,24.414,24.414,29.297,59.570,39.551,0
1578177479.316,22.461,30.762,37.598,63.477,15.625,0
1578177479.320,12.695,19.531,22.461,56.641,-2.930,0
1578177479.324,25.879,17.578,13.184,55.664,30.273,0
1578177479.328,29.785,29.297,20.020,56.152,14.160,0
1578177479.331,-3.418,21.973,21.973,49.316,-65.430,0
1578177479.335,-11.719,15.137,10.742,41.992,-36.133,0
1578177479.339,10.742,19.043,14.160,44.434,46.387,0
1578177479.343,19.043,16.602,29.297,64.941,48.340,0
1578177479.347,20.508,20.508,31.250,68.359,80.078,0
1578177479.349,34.668,34.180,39.551,69.336,50.781,0
1578177479.353,33.691,25.879,42.969,73.730,21.973,0
1578177479.357,23.438,6.348,20.508,62.988,24.902,0
1578177479.361,15.137,7.324,1.953,52.734,38.086,0
1578177479.365,16.113,14.648,18.555,59.570,22.461,0
1578177479.369,27.344,23.438,38.574,69.336,-2.441,0
1578177479.373,22.949,24.414,32.715,66.895,29.785,0
1578177479.376,16.602,6.836,15.137,65.918,7.324,0
1578177479.380,20.020,10.742,18.555,58.105,-12.207,0
1578177479.384,14.648,20.996,48.340,52.246,31.738,0
1578177479.388,20.996,10.254,37.598,55.176,25.391,0
1578177479.392,25.391,-1.465,17.090,62.500,16.602,0
1578177479.394,9.766,12.207,28.809,63.477,39.551,0
1578177479.398,5.859,29.785,34.668,53.223,-25.879,0
1578177479.402,7.812,18.066,27.832,41.504,23.438,0
1578177479.406,22.461,16.113,22.461,43.457,97.168,0
1578177479.410,25.391,20.996,26.367,64.453,39.551,0
1578177479.414,34.668,21.973,45.898,83.008,26.367,0
1578177479.418,43.945,27.344,55.176,70.801,9.277,0
1578177479.421,9.766,17.578,13.672,43.945,16.602,0
1578177479.425,-15.137,5.859,2.441,43.945,3.906,0
1578177479.429,-7.812,15.137,37.109,47.852,8.789,0
1578177479.433,4.883,19.531,27.832,43.945,68.848,0
1578177479.437,14.648,18.555,13.184,51.758,37.598,0
1578177479.440,17.578,23.926,20.020,55.664,27.832,0
1578177479.444,20.508,23.438,28.809,59.082,45.898,0
1578177479.448,17.090,22.461,29.785,72.754,39.551,0
1578177479.452,6.836,19.531,15.625,64.941,-0.488,0
1578177479.456,11.230,13.672,14.648,46.875,13.672,0
1578177479.460,15.137,8.301,18.066,50.781,50.293,0
1578177479.464,5.371,12.695,20.508,59.082,35.645,0
1578177479.467,3.906,9.766,6.348,42.480,34.180,0
1578177479.471,8.301,17.090,8.789,50.781,15.137,0
1578177479.475,19.531,15.137,25.391,66.406,-3.418,0
1578177479.479,8.789,5.371,22.949,50.293,-5.859,0
1578177479.483,-2.930,18.555,14.648,40.527,-6.836,0
1578177479.484,5.859,30.762,11.719,45.898,26.367,2
1578177479.488,13.184,30.762,17.578,59.082,62.988,0
1578177479.492,13.672,17.578,33.203,58.105,48.340,0
1578177479.496,7.812,14.648,41.016,50.293,39.062,0
1578177479.500,14.160,14.160,26.367,58.594,-39.551,0
1578177479.504,23.926,10.254,28.809,71.289,-18.066,0
1578177479.508,26.855,25.879,39.551,67.871,70.801,0
1578177479.511,20.996,30.762,34.668,53.711,36.133,0
1578177479.515,20.996,26.367,33.203,52.734,0.977,0
1578177479.519,3.906,22.949,18.066,44.434,1.465,0
1578177479.523,-14.648,17.578,18.555,46.387,15.137,0
1578177479.527,-1.953,33.691,38.086,52.246,67.383,0
1578177479.529,12.695,44.922,39.551,59.570,38.086,0
1578177479.533,20.020,23.438,18.555,62.500,7.324,0
1578177479.537,22.949,2.930,13.184,64.941,70.312,0
1578177479.541,14.648,11.719,25.391,72.754,5.859,0
1578177479.545,0.000,17.090,24.414,67.383,30.273,0
1578177479.549,4.395,23.438,1.465,52.246,22.461,0
1578177479.553,8.789,29.785,-10.742,41.016,-24.902,0
1578177479.556,-1.953,15.137,17.090,41.016,-6.348,0
1578177479.560,2.441,6.348,31.250,48.340,27.344,0
1578177479.564,27.344,20.020,15.137,65.430,16.113,0
1578177479.568,29.297,17.578,19.531,65.430,41.992,0
1578177479.572,12.695,0.977,35.156,58.105,55.176,0
1578177479.589,2.441,9.277,33.691,62.012,-28.320,0
1578177479.593,-3.418,18.555,16.602,48.340,0.488,0
1578177479.597,4.395,26.855,14.160,37.109,56.641,0
1578177479.601,4.883,27.344,27.832,44.434,41.016,0
1578177479.605,1.953,17.090,38.574,59.570,24.902,0
1578177479.609,10.742,19.043,18.555,39.551,29.297,0
1578177479.613,1.465,23.926,-3.418,20.996,20.996,0
1578177479.616,2.930,11.719,14.160,41.992,-43.457,0
1578177479.620,8.789,7.812,33.691,50.781,-8.301,0
1578177479.624,7.812,12.207,31.738,41.504,47.363,0
1578177479.628,22.461,15.625,25.391,49.316,30.762,0
1578177479.632,20.508,29.785,23.438,59.570,-31.250,0
1578177479.634,10.254,41.504,31.738,57.617,-21.484,0
1578177479.638,7.324,40.527,30.762,40.039,15.625,0
1578177479.642,5.371,30.273,12.207,37.109,-25.879,0
1578177479.646,-5.859,13.184,8.301,42.969,-26.367,0
1578177479.650,-8.301,10.742,28.809,45.898,-36.621,0
1578177479.654,-1.953,10.254,31.738,52.734,17.578,0
1578177479.658,-4.883,13.184,11.719,53.223,17.578,0
1578177479.661,12.207,20.020,13.184,51.270,-24.902,0
1578177479.665,40.527,19.043,20.996,62.500,30.762,0
1578177479.669,28.809,29.297,22.461,65.918,31.250,0
1578177479.673,1.953,27.832,25.391,50.293,7.324,0
1578177479.677,3.906,14.160,11.719,55.664,-14.160,0
1578177479.680,17.090,19.043,12.207,61.523,-11.719,0
1578177479.684,7.812,9.766,30.273,51.270,-5.371,0
1578177479.688,10.742,11.719,39.551,57.129,37.109,0
1578177479.692,8.789,16.602,14.648,61.035,64.453,0
1578177479.696,2.930,19.531,-7.812,46.875,51.270,0
1578177479.700,13.672,26.855,2.930,42.969,0.977,0
1578177479.704,13.184,21.973,31.738,53.223,-11.230,0
1578177479.707,1.465,24.902,28.809,55.664,30.762,0
1578177479.711,5.859,24.902,-5.859,46.387,20.996,0
1578177479.715,21.484,22.461,1.465,51.758,-14.648,0
1578177479.719,29.297,26.367,40.527,64.453,-62.988,0
1578177479.723,26.855,21.973,31.738,51.270,-12.695,0
1578177479.725,15.137,12.695,14.648,48.340,27.344,0
1578177479.729,2.930,9.277,24.902,59.082,-11.230,0
1578177479.733,-6.348,8.789,21.973,43.457,25.391,0
1578177479.737,-2.930,16.602,12.207,45.898,55.176,0
1578177479.741,2.441,29.297,5.371,58.105,9.766,0
1578177479.745,11.230,25.391,1.465,47.852,-12.695,0
1578177479.749,17.090,9.277,25.391,37.109,23.438,0
1578177479.752,10.742,9.277,29.297,44.922,28.809,0
1578177479.756,11.230,14.648,8.789,59.082,13.672,0
1578177479.760,8.301,21.973,19.531,55.176,22.461,0
1578177479.764,0.977,20.020,30.273,48.340,58.594,0
1578177479.768,-1.953,11.230,30.762,45.410,78.125,0
1578177479.770,-0.488,11.719,21.484,44.434,74.219,0
1578177479.774,6.836,21.484,19.043,53.711,97.168,0
1578177479.778,0.488,21.484,14.160,51.758,78.125,0
1578177479.782,4.883,-3.906,17.090,49.805,78.125,0
1578177479.786,18.555,-7.812,27.832,61.035,83.984,0
1578177479.790,10.742,11.230,20.508,58.105,4.395,0
1578177479.794,5.371,15.625,27.344,54.199,24.902,0
1578177479.797,11.230,31.250,26.367,52.734,20.508,0
1578177479.801,14.648,31.738,21.484,44.922,-14.648,0
1578177479.805,7.324,11.230,20.020,41.992,-11.230,0
1578177479.809,-5.371,18.066,12.695,46.387,5.371,0
1578177479.813,5.371,15.625,24.902,59.082,13.672,0
1578177479.815,20.020,-0.977,35.645,69.824,-18.066,0
1578177479.819,23.926,13.672,30.273,54.688,-15.625,0
1578177479.823,22.461,35.645,13.672,43.945,-44.922,0
1578177479.827,12.695,24.902,13.184,46.875,-61.523,0
1578177479.831,3.906,6.348,26.367,51.758,-4.883,0
1578177479.835,16.113,35.156,27.832,63.965,-32.227,0
1578177479.839,19.043,49.316,30.273,60.059,8.301,0
1578177479.842,-1.465,16.113,20.020,35.156,66.406,0
1578177479.846,-8.789,-0.488,16.113,32.227,58.594,0
1578177479.850,-5.859,8.301,13.672,37.598,17.090,0
1578177479.854,3.418,11.230,4.883,30.762,-7.812,0
1578177479.858,6.836,3.906,5.371,42.480,11.719,0
1578177479.860,4.883,5.859,21.973,56.152,38.574,0
1578177479.864,12.695,14.648,35.156,59.082,4.395,0
1578177479.868,15.625,23.438,28.809,63.965,-19.043,0
1578177479.872,7.324,33.691,25.391,61.523,5.371,0
1578177479.876,11.230,21.484,39.062,60.059,15.137,0
1578177479.880,16.602,-0.977,46.387,63.477,27.344,0
1578177479.884,3.418,-2.441,9.766,43.457,0.977,0
1578177479.887,-7.324,2.930,-5.371,21.973,66.895,0
1578177479.891,-6.836,4.883,28.809,29.297,89.844,0
1578177479.895,2.441,14.648,32.227,40.527,-10.742,0
1578177479.899,2.930,15.625,26.367,53.223,-47.363,0
1578177479.903,2.441,13.184,23.926,56.641,38.086,0
1578177479.905,17.578,28.320,27.344,52.734,47.363,0
1578177479.909,25.391,22.461,36.621,56.641,-0.977,0
1578177479.913,24.902,8.789,33.691,55.664,22.461,0
1578177479.917,21.973,21.973,35.156,64.941,17.090,0
1578177479.921,9.277,31.250,41.992,67.383,80.078,0
1578177479.925,6.348,23.926,30.273,58.105,54.199,0
1578177479.929,8.301,1.465,13.184,52.246,36.621,0
1578177479.932,11.230,-1.465,20.508,46.387,48.340,0
1578177479.936,17.578,21.973,22.949,48.828,-5.859,0
1578177479.940,16.113,16.602,21.484,44.434,10.742,0
1578177479.944,15.625,20.020,38.574,52.734,1.465,0
1578177479.948,18.066,23.926,41.504,64.453,-14.160,0
1578177479.965,17.578,15.137,24.414,64.453,13.184,0
1578177479.969,25.879,22.461,24.902,72.754,13.672,0
1578177479.973,27.344,20.508,33.691,73.242,30.273,0
1578177479.977,6.836,12.207,16.602,54.199,38.574,0
1578177479.981,3.418,26.367,-1.465,48.828,-12.207,0
1578177479.985,11.719,32.715,-5.859,47.852,55.176,0
1578177479.989,8.301,22.949,13.184,45.898,66.895,0
1578177479.992,20.996,21.484,40.039,61.035,13.672,0
1578177479.996,29.297,15.137,37.109,63.965,93.262,0
1578177480.000,19.043,16.113,30.762,58.105,90.820,0
1578177480.004,8.789,27.832,38.086,55.176,59.082,0
1578177480.008,6.348,17.090,37.109,48.828,76.660,0
1578177480.010,19.531,13.672,27.832,48.828,132.324,0
1578177480.014,20.996,17.090,20.020,57.129,107.422,0
1578177480.018,-4.395,12.207,14.160,51.758,83.008,0
1578177480.022,0.977,8.789,22.461,50.293,116.211,0
1578177480.026,21.973,17.578,24.414,63.477,70.312,0
1578177480.030,16.113,20.020,12.695,60.059,59.570,0
1578177480.034,13.184,18.066,15.625,49.316,40.039,0
1578177480.037,9.766,9.766,35.645,54.199,5.859,0
1578177480.041,13.672,16.602,39.062,66.406,46.875,0
1578177480.045,15.137,34.180,11.230,53.711,9.766,0
1578177480.049,-3.906,31.738,19.043,40.527,-13.184,0
1578177480.053,3.906,29.785,40.039,58.105,0.977,0
1578177480.055,15.137,12.695,23.438,62.500,-32.227,0
1578177480.059,22.949,6.836,6.348,53.711,-54.199,0
1578177480.063,17.090,19.043,17.090,52.734,-34.668,0
1578177480.067,-1.953,7.324,29.785,51.270,-29.785,0
1578177480.071,-0.977,-7.324,17.090,44.434,4.395,0
1578177480.075,8.789,6.348,2.441,51.270,48.340,0
1578177480.079,5.859,11.230,5.859,48.340,-7.324,0
1578177480.082,6.348,16.602,24.902,51.758,-25.391,0
1578177480.086,24.902,28.809,33.691,60.059,48.340,0
1578177480.090,16.602,21.973,17.578,45.410,79.590,0
1578177480.094,6.836,18.555,18.555,43.945,43.457,0
1578177480.098,2.930,6.836,17.090,50.293,17.578,0
1578177480.100,3.906,-3.418,22.949,52.246,-25.879,0
1578177480.104,23.438,15.625,41.016,58.105,-27.344,0
1578177480.108,38.086,27.344,27.832,59.570,-61.523,0
1578177480.112,21.484,29.297,21.973,64.941,-29.785,0
1578177480.116,-3.906,31.250,31.738,65.430,47.363,0
1578177480.120,-12.207,22.949,20.996,52.734,66.406,0
1578177480.124,-7.324,15.137,23.926,59.570,74.219,0
1578177480.127,10.742,21.484,28.320,70.312,43.945,0
1578177480.131,17.578,8.789,16.602,44.922,13.184,0
1578177480.135,6.836,-2.441,37.598,30.273,41.016,0
1578177480.139,14.160,26.367,35.156,47.363,19.043,0
1578177480.143,23.438,38.574,15.625,60.059,-40.039,0
1578177480.145,17.578,30.762,29.297,61.523,3.418,0
1578177480.149,11.719,30.273,29.785,54.199,22.461,0
