timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1578267612.826,23.438,27.832,30.762,63.477,-30.762,0
1578267612.830,21.484,32.227,14.648,73.730,54.688,0
1578267612.834,21.484,43.457,24.902,51.758,41.016,0
1578267612.838,18.066,32.227,29.785,50.781,-44.922,0
1578267612.840,33.203,35.156,25.391,64.453,-42.480,0
1578267612.844,45.410,52.734,43.457,65.430,40.039,0
1578267612.848,17.090,47.852,45.898,47.363,70.801,0
1578267612.852,1.953,46.387,29.297,42.480,10.254,0
1578267612.856,7.324,44.434,29.297,69.336,-3.906,0
1578267612.860,12.207,40.039,27.832,69.336,89.355,0
1578267612.864,20.996,45.898,24.902,48.828,130.371,0
1578267612.867,18.555,45.898,18.066,45.898,28.809,0
1578267612.871,20.020,41.504,-1.465,49.805,-52.734,0
1578267612.875,23.438,61.523,27.344,62.012,26.855,0
1578267612.879,37.109,73.730,65.918,69.824,121.582,0
1578267612.883,22.461,50.293,22.949,40.039,63.477,0
1578267612.885,7.812,40.527,-1.953,40.039,-41.504,0
1578267612.889,20.508,55.176,27.832,54.688,-23.926,0
1578267612.893,13.672,57.129,44.922,51.758,66.406,0
1578267612.897,6.836,39.551,26.855,42.969,65.918,0
1578267612.901,8.301,31.738,11.719,41.504,-35.156,0
1578267612.905,2.441,43.945,17.090,49.316,-67.383,0
1578267612.909,-4.883,60.547,37.109,50.293,69.336,0
1578267612.912,-5.859,49.316,30.273,48.828,112.793,0
1578267612.916,12.207,32.227,16.602,49.316,-2.441,0
1578267612.920,3.418,33.691,45.410,41.016,-55.664,0
1578267612.924,-5.371,37.598,52.246,45.410,34.668,0
1578267612.928,8.789,36.133,48.828,51.758,109.375,0
1578267612.930,24.902,24.902,41.504,49.805,27.344,0
1578267612.934,2.930,20.508,26.367,41.992,-29.297,0
1578267612.938,-9.766,20.508,29.785,44.922,21.973,0
1578267612.942,15.137,22.461,39.551,57.617,100.586,0
1578267612.946,21.484,23.926,28.320,45.410,79.590,0
1578267612.950,11.719,19.531,20.508,49.805,-26.855,0
1578267612.954,16.602,24.902,50.781,55.664,3.418,0
1578267612.957,19.043,20.020,49.805,46.875,103.516,0
1578267612.961,35.645,25.391,37.109,57.129,102.051,0
1578267612.965,36.621,32.715,32.715,70.312,-30.762,0
1578267612.969,24.902,31.738,23.926,68.359,-94.238,0
1578267612.973,32.715,29.297,31.250,65.918,35.645,0
1578267612.975,43.457,23.438,27.832,67.871,100.586,0
1578267612.979,37.109,20.020,17.578,62.500,-10.254,0
1578267612.983,30.273,11.230,15.625,54.688,-104.492,0
1578267612.987,21.973,23.438,31.738,60.059,-9.766,0
1578267612.991,12.695,33.203,52.734,69.336,65.918,0
1578267612.995,20.508,22.461,49.316,62.500,0.488,0
1578267612.999,19.043,13.184,20.996,48.340,-49.805,0
1578267613.002,15.625,14.648,9.766,42.969,-20.020,0
1578267613.006,21.973,35.645,46.875,61.035,86.426,0
1578267613.010,23.926,33.203,44.922,65.430,86.426,0
1578267613.014,20.508,14.648,17.578,46.875,-12.695,0
1578267613.018,7.324,22.461,31.738,46.875,-8.301,0
1578267613.020,22.461,32.227,52.734,56.152,72.266,0
1578267613.024,36.133,16.602,29.785,57.129,71.777,0
1578267613.028,25.391,10.254,3.418,51.758,-38.086,0
1578267613.032,-0.488,26.855,18.555,41.504,-53.223,0
1578267613.036,-9.277,33.691,29.297,35.156,44.922,0
1578267613.040,-0.977,30.273,19.043,31.738,87.402,0
1578267613.044,13.672,15.625,0.488,25.879,2.441,0
1578267613.047,36.621,13.672,17.090,48.340,-34.668,0
1578267613.051,32.227,29.785,52.246,68.359,59.570,0
1578267613.055,18.555,22.461,42.480,54.688,110.352,0
1578267613.059,16.602,11.230,19.531,62.988,43.945,0
1578267613.063,11.230,19.531,7.324,61.035,-41.504,0
1578267613.065,19.531,30.762,24.414,59.082,-13.672,0
1578267613.069,35.156,30.762,39.551,64.941,79.590,0
1578267613.073,23.438,19.043,25.391,62.012,62.012,0
1578267613.077,18.555,4.395,18.066,51.270,-38.086,0
1578267613.081,23.926,7.812,34.180,56.152,-47.852,0
1578267613.085,27.832,22.461,43.945,64.941,84.473,0
1578267613.089,30.762,27.344,23.438,45.898,110.352,0
1578267613.092,13.672,31.250,22.461,40.039,-27.344,0
1578267613.096,14.648,36.621,26.855,44.922,-71.289,0
1578267613.100,23.926,47.363,26.855,62.500,36.133,0
1578267613.104,25.879,54.688,39.551,71.777,109.375,0
1578267613.108,28.809,51.270,35.645,58.105,24.902,0
1578267613.125,31.738,42.480,14.648,64.453,-64.453,0
1578267613.129,31.738,48.828,29.297,71.289,15.625,0
1578267613.133,24.902,47.852,43.945,68.359,104.004,0
1578267613.137,36.621,39.062,20.020,67.871,14.160,0
1578267613.141,48.828,42.969,10.254,63.965,-60.547,0
1578267613.145,33.691,38.574,5.859,58.594,-17.578,0
1578267613.149,25.391,41.992,20.020,67.383,65.430,0
1578267613.152,45.410,40.039,29.785,80.566,49.316,0
1578267613.156,36.133,30.762,12.207,59.570,-43.945,0
1578267613.160,14.648,32.715,24.902,44.922,-19.531,0
1578267613.164,10.742,34.180,37.109,48.828,69.824,0
1578267613.168,33.691,35.645,29.297,44.922,72.754,0
1578267613.170,40.527,31.250,25.391,50.781,-22.949,0
1578267613.174,8.789,32.715,21.973,54.688,-51.270,0
1578267613.178,10.742,30.273,20.020,44.434,39.062,0
1578267613.182,23.926,25.391,22.949,57.617,93.750,0
1578267613.186,16.113,20.508,15.137,54.199,10.254,0
1578267613.190,18.066,16.113,10.254,48.340,-81.055,0
1578267613.194,16.602,23.926,30.762,67.871,8.789,0
1578267613.197,21.973,29.785,42.480,67.383,111.816,0
1578267613.201,34.668,22.461,20.996,46.387,53.223,0
1578267613.205,32.227,15.625,12.207,35.156,-53.223,0
1578267613.209,22.461,24.414,41.504,37.598,-20.020,0
1578267613.213,2.930,23.926,41.016,30.762,70.801,0
1578267613.215,5.371,18.066,34.668,33.691,70.801,0
1578267613.219,13.672,17.578,26.855,24.902,-27.832,0
1578267613.223,7.324,17.090,21.484,24.414,-100.098,0
1578267613.227,7.324,23.926,40.039,68.359,15.625,0
1578267613.231,1.953,25.879,29.785,57.129,51.270,0
1578267613.235,15.137,17.090,15.137,15.625,-36.133,0
1578267613.239,18.066,22.949,23.926,28.320,-56.641,0
1578267613.242,-4.883,32.227,42.969,39.551,16.113,0
1578267613.246,-1.953,22.949,30.762,36.133,57.129,0
1578267613.250,7.324,20.020,16.602,22.949,1.953,0
1578267613.254,17.090,26.367,21.973,30.273,-74.219,0
1578267613.258,5.371,28.320,31.738,54.688,-26.367,0
1578267613.260,-7.324,26.855,40.527,42.480,79.590,0
1578267613.264,4.883,26.367,29.785,35.645,32.227,0
1578267613.268,4.395,21.484,15.625,31.250,-69.824,0
1578267613.272,-4.883,18.066,29.297,31.738,-24.902,0
1578267613.276,5.859,24.414,47.363,47.363,81.055,0
1578267613.280,15.137,26.855,41.992,40.039,66.895,0
1578267613.284,4.883,28.809,37.109,41.016,-21.484,0
1578267613.287,0.000,20.996,32.227,49.805,-80.078,0
1578267613.291,11.230,23.926,42.480,44.922,17.578,0
1578267613.295,9.277,29.297,56.641,53.223,116.699,0
1578267613.299,0.000,9.766,38.086,60.547,20.996,0
1578267613.303,17.578,3.906,33.203,52.734,-59.082,0
1578267613.305,14.648,-1.465,49.805,49.805,12.695,0
1578267613.309,-15.137,-8.301,53.223,59.082,87.402,0
1578267613.313,-6.348,-3.906,27.344,50.293,18.555,0
1578267613.317,-4.883,0.488,11.719,22.949,-70.312,0
1578267613.321,-2.930,4.883,25.879,29.297,-21.484,0
1578267613.325,4.883,7.324,37.109,43.457,68.848,0
1578267613.329,15.137,9.277,36.133,50.293,44.434,0
1578267613.332,21.484,6.836,19.043,45.898,-88.379,0
1578267613.336,7.812,14.160,30.273,40.039,-68.848,0
1578267613.340,0.000,22.461,52.734,46.387,65.918,0
1578267613.344,5.859,12.207,34.180,43.457,59.570,0
1578267613.348,17.090,8.789,23.438,42.480,-10.742,0
1578267613.350,23.926,15.137,26.367,48.828,-31.738,0
1578267613.354,21.484,18.066,43.457,53.711,32.715,0
1578267613.358,1.953,6.836,47.852,51.758,79.102,0
1578267613.362,0.977,2.441,30.273,63.965,-0.977,0
1578267613.366,40.039,17.578,28.320,63.477,-63.477,0
1578267613.370,22.949,29.297,32.715,38.574,13.184,0
1578267613.374,0.488,27.832,28.809,45.410,96.680,0
1578267613.377,8.301,13.672,16.113,40.039,40.527,0
1578267613.381,2.441,17.578,27.832,42.480,-23.926,0
1578267613.385,9.766,28.320,40.039,55.664,3.418,0
1578267613.389,17.578,32.227,45.898,65.430,111.328,0
1578267613.393,27.832,27.344,37.598,64.453,96.680,0
1578267613.395,29.297,25.391,22.949,46.387,-38.086,0
1578267613.399,18.555,36.621,31.250,42.480,-35.156,0
1578267613.403,14.648,32.227,44.434,51.758,93.750,0
1578267613.407,9.277,22.461,35.156,44.434,123.047,0
1578267613.411,26.855,20.020,14.648,44.922,0.000,0
1578267613.415,12.207,17.578,21.973,49.805,-54.688,0
1578267613.419,0.488,23.438,30.273,36.621,32.227,0
1578267613.422,12.207,23.926,31.250,38.086,84.961,0
1578267613.426,-6.348,20.020,32.715,39.062,19.531,0
1578267613.430,10.742,22.461,27.832,38.086,-41.992,0
1578267613.434,24.902,31.250,45.410,42.480,35.645,0
1578267613.438,17.578,35.156,50.781,47.852,125.977,0
1578267613.440,17.578,27.832,32.715,42.480,97.656,0
1578267613.444,10.742,12.207,21.973,34.668,-12.207,0
1578267613.448,11.230,11.230,26.855,51.270,-14.160,0
1578267613.452,7.812,24.414,39.551,52.246,99.609,0
1578267613.456,15.625,25.879,29.785,40.527,87.891,0
1578267613.460,13.184,19.043,7.324,46.875,-6.348,0
1578267613.464,-4.883,19.043,13.672,37.109,-28.809,0
1578267613.467,15.137,34.668,46.387,36.133,70.312,0
1578267613.471,21.484,38.086,52.734,51.270,115.234,0
1578267613.475,14.648,30.762,32.227,43.945,2.930,0
1578267613.479,19.043,28.320,31.250,45.898,-67.871,0
1578267613.483,16.602,36.133,47.852,60.059,3.906,0
1578267613.500,22.461,35.156,51.270,64.941,65.430,0
1578267613.504,16.113,18.555,40.527,41.504,18.066,0
1578267613.508,19.531,17.578,29.785,26.367,-60.547,0
1578267613.512,25.879,24.902,37.598,59.082,-44.434,0
1578267613.516,7.812,27.832,43.945,64.941,59.570,0
1578267613.520,8.789,18.066,23.438,39.062,38.086,0
1578267613.524,8.789,18.066,22.461,38.086,-61.523,0
1578267613.527,10.254,31.250,43.457,59.082,-44.922,0
1578267613.531,16.113,25.391,50.781,61.035,66.895,0
1578267613.535,14.160,13.672,30.273,44.922,65.430,0
1578267613.539,20.508,16.113,24.902,39.551,-46.387,0
1578267613.543,19.043,19.043,38.086,41.992,-65.918,0
1578267613.545,19.531,21.973,43.945,55.176,29.297,0
1578267613.549,16.602,23.926,40.527,59.570,65.430,0
1578267613.553,24.902,21.484,31.738,44.922,4.395,0
1578267613.557,34.180,28.320,39.062,65.430,-51.758,0
1578267613.561,17.090,34.180,50.293,68.848,-3.418,0
1578267613.565,0.488,19.043,40.039,43.457,97.168,0
1578267613.569,3.418,6.348,30.273,42.480,37.598,0
1578267613.572,6.836,11.719,37.109,40.039,-62.500,0
1578267613.576,14.648,13.672,36.133,48.340,-4.395,0
1578267613.580,36.133,17.090,32.227,49.805,83.008,0
1578267613.584,29.297,27.832,45.410,52.246,55.664,0
1578267613.588,14.160,32.227,41.016,56.641,-47.363,0
1578267613.590,-12.207,24.414,31.250,48.828,-51.270,0
1578267613.594,2.930,28.320,40.527,55.176,85.938,0
1578267613.598,14.160,19.043,30.273,50.781,96.680,0
1578267613.602,-16.113,7.324,9.277,41.504,-29.297,0
1578267613.606,-9.277,26.367,12.207,41.504,-24.414,0
1578267613.610,-3.418,29.785,20.508,50.293,70.312,0
1578267613.614,-10.254,27.832,28.809,44.434,86.914,0
1578267613.617,2.930,32.715,36.621,42.480,41.016,0
1578267613.621,47.363,33.203,18.066,64.453,-42.969,0
1578267613.625,18.066,41.504,20.020,60.059,-19.531,0
1578267613.629,-28.320,51.270,47.852,36.621,92.773,0
1578267613.633,9.277,45.410,33.691,46.875,55.664,0
1578267613.635,20.508,32.715,10.742,51.758,-39.062,0
1578267613.639,13.672,38.086,27.344,53.223,-29.785,0
1578267613.643,-0.977,46.387,44.434,60.547,75.684,0
1578267613.647,-17.578,29.297,27.344,40.039,86.426,0
1578267613.651,-6.836,16.602,15.137,38.574,-15.137,0
1578267613.655,12.207,25.879,21.973,44.434,-41.992,0
1578267613.659,10.254,35.156,29.785,34.668,60.547,0
1578267613.662,19.043,29.785,14.160,46.387,77.637,0
1578267613.666,25.879,25.879,3.906,57.617,-16.113,0
1578267613.670,18.066,39.062,34.668,59.082,-52.734,0
1578267613.674,16.113,42.969,42.969,52.734,1.465,0
1578267613.678,20.508,31.738,30.762,47.852,75.684,0
1578267613.680,27.344,20.996,24.414,50.293,20.996,0
1578267613.684,36.133,18.066,33.691,53.223,-61.035,0
1578267613.688,16.602,20.996,43.945,58.105,-4.883,0
1578267613.692,3.906,24.902,36.621,52.734,83.984,0
1578267613.696,15.625,24.414,16.113,45.898,51.758,0
1578267613.700,25.391,23.926,6.348,36.621,-25.391,0
1578267613.704,19.043,27.344,28.809,49.805,-28.809,0
1578267613.707,3.906,16.113,40.039,52.246,38.574,0
1578267613.711,12.207,15.625,32.715,46.387,83.984,0
1578267613.715,15.625,24.414,22.461,50.293,-17.090,0
1578267613.719,30.273,20.996,21.484,49.805,-72.754,0
1578267613.723,36.621,22.461,42.969,60.547,34.668,0
1578267613.725,15.625,26.367,42.480,59.570,89.355,0
1578267613.729,11.230,29.785,22.949,45.410,-7.812,0
1578267613.733,12.695,26.855,16.602,46.875,-84.473,0
1578267613.737,26.855,28.320,29.785,59.570,0.000,0
1578267613.741,23.438,41.504,35.156,52.734,77.148,0
1578267613.745,9.277,44.434,21.484,41.016,25.879,0
1578267613.749,28.809,46.875,20.020,45.898,-64.453,0
1578267613.752,35.645,49.805,34.180,50.781,-23.926,0
1578267613.756,24.902,47.363,53.711,52.246,81.543,0
1578267613.760,14.160,38.086,46.875,48.340,60.059,0
1578267613.764,18.066,24.414,18.555,49.316,-58.105,0
1578267613.768,26.855,23.926,30.762,58.105,-35.156,0
1578267613.770,16.602,26.855,52.246,62.012,70.312,0
1578267613.774,13.184,17.578,43.945,48.828,77.148,0
1578267613.778,20.996,4.395,29.297,41.992,1.465,0
1578267613.782,19.531,11.230,33.691,49.805,-30.762,0
1578267613.786,18.066,21.973,46.875,54.688,74.219,0
1578267613.790,33.203,18.555,39.551,55.176,143.066,0
1578267613.794,18.066,7.812,20.508,55.664,57.129,0
1578267613.797,4.395,4.883,28.320,58.105,-24.414,0
1578267613.801,16.113,11.719,51.270,55.176,44.922,0
1578267613.805,30.273,7.812,36.621,56.641,109.863,0
1578267613.809,37.109,-6.348,20.508,64.453,56.641,0
1578267613.813,29.785,-12.207,30.273,65.430,-38.086,0
1578267613.830,23.926,-6.836,43.945,61.523,0.977,0
1578267613.834,18.066,-7.812,41.016,65.918,103.027,0
1578267613.838,32.715,-15.137,35.156,68.848,95.703,0
1578267613.842,44.922,-15.137,32.715,56.152,-23.926,0
1578267613.846,6.836,0.488,39.062,54.199,-26.367,0
1578267613.850,-18.066,13.672,32.227,50.781,81.543,0
1578267613.854,6.348,14.160,29.785,54.199,83.008,0
1578267613.857,22.461,9.766,46.387,68.848,-20.508,0
1578267613.861,28.809,8.789,44.922,72.266,-61.523,0
1578267613.865,20.508,0.977,37.598,64.453,50.781,0
1578267613.869,10.254,-25.879,38.086,46.875,125.977,0
1578267613.873,13.672,-37.598,29.785,36.133,43.945,0
1578267613.875,19.043,-39.062,19.531,37.109,-54.688,0
1578267613.879,7.324,-24.902,30.273,46.875,0.000,0
1578267613.883,8.301,-18.066,42.480,55.664,99.121,0
1578267613.887,24.414,-39.062,39.062,50.781,49.805,0
1578267613.891,21.484,-44.434,28.320,39.551,-71.289,0
1578267613.895,11.719,-38.086,29.785,49.805,-49.805,0
1578267613.899,4.395,-39.062,45.898,66.406,76.660,0
1578267613.902,8.301,-32.227,54.688,66.406,66.895,0
1578267613.906,13.184,-27.832,42.969,49.316,-10.742,0
1578267613.910,5.859,-43.457,17.578,45.410,-35.645,0
1578267613.914,11.230,-31.738,24.414,51.758,36.133,0
1578267613.918,14.160,-4.395,46.387,47.852,80.078,0
1578267613.920,12.207,-8.301,44.922,55.176,-25.879,0
1578267613.924,17.578,-2.930,31.250,52.734,-85.938,0
1578267613.928,21.484,21.484,30.273,50.781,12.207,0
1578267613.932,28.320,11.719,32.227,58.594,75.195,0
1578267613.936,18.555,-9.766,23.438,52.246,-4.883,0
1578267613.940,10.254,-14.160,17.578,47.852,-50.293,0
1578267613.944,9.277,0.977,32.227,62.500,-1.465,0
1578267613.947,16.113,15.625,45.898,75.684,99.121,0
1578267613.951,24.902,10.254,28.320,68.848,109.863,0
1578267613.955,30.273,6.348,9.277,44.434,-4.883,0
1578267613.959,23.926,18.555,21.484,36.621,-11.230,0
1578267613.963,4.883,24.902,39.062,49.805,86.914,0
1578267613.965,3.418,14.160,25.879,54.199,124.023,0
1578267613.969,23.926,0.488,4.883,51.270,2.930,0
1578267613.973,26.367,0.000,26.855,55.664,-52.246,0
1578267613.977,38.086,0.488,45.898,68.359,60.059,0
1578267613.981,53.223,-6.348,38.574,74.219,114.258,0
1578267613.985,22.461,-8.789,21.973,76.660,14.160,0
1578267613.989,9.766,-2.441,19.043,50.293,-76.660,0
1578267613.992,9.277,14.648,30.273,38.086,25.391,0
1578267613.996,14.160,19.043,2.441,52.246,64.453,0
1578267614.000,18.555,23.438,1.953,44.922,-1.953,0
1578267614.004,-0.488,33.203,21.484,37.109,-37.109,0
1578267614.008,27.344,33.691,15.137,50.781,-3.906,0
1578267614.010,41.992,39.062,23.438,73.242,97.656,0
1578267614.014,4.395,31.738,19.043,67.383,50.781,0
1578267614.018,12.695,30.273,17.578,49.316,-65.918,0
1578267614.022,13.184,27.344,22.949,53.711,-48.828,0
1578267614.026,21.484,18.066,38.574,63.965,63.477,0
1578267614.030,43.945,22.461,43.457,75.195,80.078,0
1578267614.034,28.320,42.969,27.344,71.289,-21.973,0
1578267614.037,13.672,44.434,17.090,56.641,-69.824,0
1578267614.041,11.719,39.551,30.762,53.711,14.160,0
1578267614.045,14.160,63.965,47.852,45.898,85.449,0
1578267614.049,40.039,68.359,24.902,45.410,19.043,0
1578267614.053,48.828,52.734,26.855,71.289,-58.594,0
1578267614.055,20.996,54.688,46.875,79.102,2.441,0
1578267614.059,2.930,53.711,38.574,53.223,109.375,0
1578267614.063,20.996,45.898,17.578,41.016,54.199,0
1578267614.067,31.738,49.316,11.719,40.527,-65.918,0
1578267614.071,20.020,42.480,32.227,51.758,-17.578,0
1578267614.075,17.578,34.668,33.203,52.734,83.496,0
1578267614.079,18.066,37.598,29.785,41.504,82.031,0
1578267614.082,8.789,29.785,15.137,42.480,-21.973,0
1578267614.086,7.324,53.711,18.066,52.246,-64.941,0
1578267614.090,23.926,78.125,52.734,47.363,28.809,0
1578267614.094,45.898,64.453,41.992,43.457,66.406,0
1578267614.098,32.715,55.664,13.184,49.316,-26.367,0
1578267614.100,-2.441,61.523,14.160,36.621,-80.566,0
1578267614.104,0.000,69.824,35.645,37.598,20.508,0
1578267614.108,9.766,62.012,35.156,54.199,86.426,0
1578267614.112,25.879,38.574,16.602,45.898,10.742,0
1578267614.116,33.691,13.672,11.719,50.781,-70.312,0
1578267614.120,26.367,15.137,23.438,63.477,-10.742,0
1578267614.124,10.254,6.836,30.762,49.805,102.539,0
1578267614.127,-4.395,-17.090,17.578,41.016,62.500,0
1578267614.131,14.160,-1.953,22.949,61.523,-56.152,0
1578267614.135,10.254,14.648,30.762,57.129,-37.598,0
1578267614.139,7.812,10.742,24.902,57.129,79.102,0
1578267614.143,12.207,-0.977,12.207,47.852,66.406,0
1578267614.145,9.766,-0.488,1.953,27.344,-66.895,0
1578267614.149,11.230,7.812,9.766,43.457,-83.008,0
1578267614.153,9.277,14.160,22.461,50.781,57.129,0
1578267614.157,11.230,16.113,23.438,45.410,116.211,0
1578267614.161,6.836,0.977,-1.465,44.434,20.996,0
1578267614.165,18.555,-5.859,-16.602,40.039,-66.895,0
1578267614.169,26.855,-7.812,-0.977,39.062,15.137,0
1578267614.172,15.137,-3.418,4.395,48.340,110.840,0
1578267614.176,3.418,5.859,-5.859,41.992,58.105,0
1578267614.180,-6.348,2.441,-17.578,29.297,-35.156,0
1578267614.184,-3.418,15.137,-5.371,40.527,1.953,0
1578267614.188,-2.441,13.672,2.930,40.039,90.820,0
1578267614.190,0.977,10.254,-9.766,44.434,51.270,0
1578267614.194,8.301,17.578,-17.578,56.152,-38.086,0
1578267614.198,13.672,18.555,-6.348,62.012,-36.133,0
1578267614.202,20.020,23.926,8.789,51.270,60.547,0
1578267614.206,4.395,21.973,-0.488,31.738,61.035,0
1578267614.210,10.254,10.254,-16.602,36.133,-34.180,0
1578267614.214,38.086,9.766,-15.625,48.340,-71.289,0
1578267614.217,9.766,23.926,6.836,50.781,2.441,0
1578267614.221,-7.812,23.926,7.812,43.945,74.219,0
1578267614.225,18.066,15.625,-4.883,46.875,-0.488,0
1578267614.229,12.695,12.695,1.465,45.410,-69.824,0
1578267614.233,-2.441,26.367,7.812,47.363,-1.953,0
1578267614.250,7.324,41.016,7.812,62.500,93.262,0
1578267614.254,40.527,46.387,4.395,56.152,41.504,0
1578267614.258,42.480,37.598,5.859,59.082,-58.105,0
1578267614.262,9.277,38.086,15.137,59.570,-17.090,0
1578267614.266,5.859,45.898,14.160,44.434,92.285,0
1578267614.270,6.836,23.438,-8.301,35.156,74.219,0
1578267614.274,6.836,15.137,-7.812,33.691,-35.645,0
1578267614.277,10.254,26.855,15.137,53.223,-61.523,0
1578267614.281,16.602,24.414,19.531,59.082,56.641,0
1578267614.285,17.578,10.742,15.625,52.246,86.426,0
1578267614.289,22.461,11.230,13.672,41.992,-31.250,0
1578267614.293,22.949,40.039,19.043,42.480,-61.035,0
1578267614.295,23.438,46.387,27.832,63.965,28.809,0
1578267614.299,36.133,23.438,44.922,74.707,95.215,0
1578267614.303,15.137,9.277,40.039,62.988,40.527,0
1578267614.307,11.230,11.719,21.484,47.363,-62.500,0
1578267614.311,22.461,25.391,27.832,40.527,0.977,0
1578267614.315,15.625,30.762,27.344,56.641,109.375,0
1578267614.319,9.766,39.062,18.555,59.570,53.711,0
1578267614.322,-3.906,41.504,21.973,43.457,-49.316,0
1578267614.326,12.695,36.133,35.645,52.246,3.906,0
1578267614.330,39.551,38.574,37.109,57.129,98.633,0
1578267614.334,32.227,50.293,36.133,55.664,101.562,0
1578267614.338,17.578,44.922,31.738,56.152,-4.883,0
1578267614.340,22.461,53.223,26.855,50.293,-60.059,0
1578267614.344,3.418,66.406,24.902,55.664,55.176,0
1578267614.348,1.465,67.871,20.508,50.781,105.469,0
1578267614.352,9.766,70.312,17.090,41.504,20.508,0
1578267614.356,8.301,65.918,15.137,40.527,-53.223,0
1578267614.360,7.812,68.848,24.902,60.547,35.645,0
1578267614.364,27.832,78.125,38.086,71.289,113.770,0
1578267614.367,27.832,78.613,29.297,50.781,22.949,0
1578267614.371,12.207,62.988,13.672,35.645,-91.309,0
1578267614.375,6.348,62.012,38.574,51.270,-27.832,0
1578267614.379,5.371,68.359,55.176,56.641,113.281,0
1578267614.383,24.902,47.852,25.879,42.969,49.316,0
1578267614.385,10.254,36.133,26.367,52.246,-51.270,0
1578267614.389,9.766,54.199,46.387,47.363,-1.953,0
1578267614.393,10.254,50.781,50.781,54.688,89.355,0
1578267614.397,11.230,29.297,37.109,53.711,87.402,0
1578267614.401,16.602,18.555,16.602,29.785,-34.668,0
1578267614.405,6.836,35.156,24.414,47.363,-41.504,0
1578267614.409,4.395,49.316,47.852,61.523,45.410,0
1578267614.412,1.953,33.203,45.410,62.500,73.242,0
1578267614.416,11.719,21.484,21.484,56.641,16.113,0
1578267614.420,21.973,45.898,35.156,57.129,-52.246,0
1578267614.424,0.000,62.500,56.152,58.594,54.199,0
1578267614.428,-7.324,43.945,34.180,49.805,129.395,0
1578267614.430,17.578,21.484,15.137,40.527,35.645,0
1578267614.434,16.113,18.066,23.926,39.551,-37.109,0
1578267614.438,5.371,36.621,41.016,54.199,12.695,0
1578267614.442,13.184,45.898,40.527,65.918,117.676,0
1578267614.446,30.273,27.344,15.137,74.219,52.734,0
1578267614.450,14.160,29.785,0.000,43.945,-66.406,0
1578267614.454,-2.441,56.641,14.160,38.574,-38.574,0
1578267614.457,12.207,51.270,20.020,47.363,37.109,0
1578267614.461,10.254,51.270,21.973,37.598,56.152,0
1578267614.465,10.254,60.547,26.367,41.504,-26.855,0
1578267614.469,11.230,55.176,21.484,51.758,-74.219,0
1578267614.473,10.742,61.035,25.391,58.105,42.480,0
1578267614.475,5.859,67.383,29.785,50.293,100.098,0
1578267614.479,5.859,54.199,24.902,39.062,-12.695,0
1578267614.483,9.277,44.922,21.973,40.527,-83.008,0
1578267614.487,21.484,56.641,37.598,54.688,0.000,0
1578267614.491,20.996,51.270,33.691,59.082,63.477,0
1578267614.495,14.648,53.223,24.902,58.105,13.672,0
1578267614.499,34.180,56.641,18.555,46.387,-69.824,0
1578267614.502,27.832,63.477,20.996,33.691,-66.406,0
1578267614.506,6.836,81.055,45.898,53.711,39.551,0
1578267614.510,9.766,60.547,32.227,58.105,35.645,0
1578267614.514,6.348,40.039,4.883,40.527,-81.055,0
1578267614.518,23.926,37.598,27.344,53.223,-88.867,0
1578267614.520,41.992,34.180,63.477,69.336,31.250,0
1578267614.524,22.949,35.645,53.711,61.035,57.129,0
1578267614.528,0.977,41.016,27.344,33.203,-36.621,0
1578267614.532,13.184,44.922,30.762,38.086,-63.965,0
1578267614.536,24.414,51.758,47.852,56.152,13.184,0
1578267614.540,27.344,51.270,43.457,48.340,91.309,0
1578267614.544,42.969,34.180,16.113,42.969,22.461,0
1578267614.547,20.996,37.598,3.418,54.199,-58.594,0
1578267614.551,-17.090,58.105,26.367,51.270,30.762,0
1578267614.555,-7.324,55.176,28.809,44.434,102.051,0
1578267614.559,16.602,45.410,16.113,41.504,23.438,0
1578267614.563,22.949,45.410,17.578,40.527,-72.266,0
1578267614.565,15.625,50.781,33.691,69.336,-37.109,0
1578267614.569,26.855,45.898,39.551,62.500,89.355,0
1578267614.573,20.996,28.809,27.832,36.621,99.121,0
1578267614.577,10.254,23.926,24.414,31.738,-21.973,0
1578267614.581,2.930,43.457,35.645,38.086,-57.617,0
1578267614.585,7.324,49.805,39.062,53.223,75.684,0
1578267614.589,30.273,50.293,20.996,47.852,94.238,0
1578267614.592,23.438,64.941,39.062,54.199,2.930,0
1578267614.596,2.441,59.082,51.758,51.270,-35.156,0
1578267614.600,12.695,58.594,40.527,56.152,12.207,0
1578267614.604,28.809,71.289,40.527,68.848,88.379,0
1578267614.608,16.602,71.777,31.738,55.664,29.297,0
1578267614.625,5.859,73.730,27.832,54.199,-62.500,0
1578267614.629,11.719,83.984,45.410,57.129,-10.254,0
1578267614.633,19.531,89.355,59.570,49.316,104.492,2
1578267614.637,19.531,79.102,54.199,41.016,94.238,0
1578267614.641,33.203,64.941,42.969,51.758,-40.527,0
1578267614.645,25.879,59.082,29.785,63.477,-35.156,0
1578267614.649,19.531,59.570,33.691,55.664,85.938,0
1578267614.652,42.969,48.828,50.781,59.570,113.770,0
1578267614.656,21.973,28.809,45.898,72.754,22.949,0
1578267614.660,13.672,37.598,33.691,62.988,2.441,0
1578267614.664,12.695,64.941,36.133,52.246,61.035,0
